handle,performance_count,performance_median,performance_mean,performance_min,performance_max,performance_std,accessibility_count,accessibility_median,accessibility_mean,accessibility_min,accessibility_max,accessibility_std,seo_count,seo_median,seo_mean,seo_min,seo_max,seo_std,best_practices_count,best_practices_median,best_practices_mean,best_practices_min,best_practices_max,best_practices_std,performance_color,accessibility_color,seo_color,best_practices_color,performance_rank,accessibility_rank,seo_rank,best_practices_rank
KitsapSun,16,0.78,0.68,0.42,0.87,0.18381149764545923,16,0.88,0.88125,0.87,0.89,0.0050000000000000044,16,0.92,0.92,0.92,0.92,0.0,16,0.8300000000000001,0.8250000000000001,0.75,0.8300000000000001,0.020000000000000018,orange,orange,green,orange,248.0,324.0,233.0,298.0
KnockDotLA,16,0.325,0.325625,0.27,0.4,0.030977142110487438,16,0.93,0.93,0.93,0.93,0.0,16,0.99,0.99,0.99,0.99,0.0,16,1.0,0.989375,0.83,1.0,0.04250000000000001,red,green,green,green,571.0,189.0,37.0,1.0
KyStandard,16,0.635,0.631875,0.46,0.73,0.06284571054044448,16,0.51,0.5387500000000001,0.51,0.74,0.07855995587235692,16,0.74,0.74,0.74,0.74,0.0,16,0.67,0.68,0.67,0.75,0.027325202042558932,orange,orange,orange,orange,298.0,1096.0,1067.0,979.0
KyivPost,14,0.11499999999999999,0.11357142857142857,0.08,0.17,0.025300393082122074,14,0.7250000000000001,0.725,0.68,0.77,0.046698706949649366,14,0.84,0.84,0.84,0.84,0.0,14,0.58,0.5742857142857142,0.5,0.58,0.02138089935299395,red,orange,orange,orange,1018.0,991.0,781.0,1067.0
LANACION,16,0.33999999999999997,0.335,0.23,0.48,0.0735753581937141,16,0.92,0.925,0.92,0.94,0.00894427190999911,16,0.99,0.99,0.99,0.99,0.0,16,0.8300000000000001,0.8200000000000001,0.75,0.8300000000000001,0.02732520204255896,red,green,green,orange,555.0,220.0,37.0,298.0
LATACO,16,0.4,0.400625,0.31,0.49,0.04781474667924111,16,0.8300000000000001,0.8187500000000001,0.76,0.8300000000000001,0.02334523505985751,16,0.91,0.91125,0.91,0.92,0.003415650255319844,16,0.75,0.734375,0.58,0.75,0.04574840616531539,red,orange,green,orange,478.0,716.0,487.0,786.0
LDNews,16,0.86,0.85625,0.81,0.88,0.018211717839530305,16,0.87,0.869375,0.86,0.88,0.00442530601578392,16,0.92,0.920625,0.92,0.93,0.0024999999999999974,16,0.8300000000000001,0.825625,0.75,0.92,0.03705289012569287,orange,orange,green,orange,25.0,413.0,233.0,298.0
LEX18News,16,0.21,0.216875,0.18,0.27,0.0270108003090122,16,0.96,0.9506249999999999,0.93,0.96,0.014361406616345036,16,0.9,0.9,0.9,0.9,0.0,14,0.8300000000000001,0.812857142857143,0.75,0.8300000000000001,0.03406522509010563,red,green,green,orange,786.0,89.0,588.0,298.0
LJWorld,16,0.3,0.301875,0.19,0.41,0.06901388749133515,16,0.75,0.75,0.75,0.75,0.0,16,0.8300000000000001,0.8300000000000001,0.83,0.8300000000000001,4.0539612963254114e-17,16,0.75,0.725,0.67,0.75,0.03829708431025351,red,orange,orange,orange,595.0,951.0,871.0,786.0
LRB,24,0.255,0.2504166666666667,0.19,0.32,0.029263297485248394,24,0.98,0.98,0.98,0.98,0.0,24,1.0,1.0,1.0,1.0,0.0,24,0.8300000000000001,0.84125,0.83,0.92,0.030404876611147918,red,green,green,orange,681.0,27.0,1.0,298.0
LSJNews,16,0.8200000000000001,0.754375,0.38,0.87,0.1654879149666223,16,0.87,0.853125,0.76,0.88,0.04011961282631394,16,0.93,0.916875,0.86,0.93,0.028217902119044954,16,0.8300000000000001,0.8200000000000001,0.75,0.8300000000000001,0.02732520204255896,orange,orange,green,orange,218.0,413.0,149.0,298.0
LaCrosseTribune,16,0.02,0.025625,0.02,0.04,0.007274384280931731,16,0.81,0.81,0.81,0.81,0.0,16,0.8300000000000001,0.8300000000000001,0.83,0.8300000000000001,4.0539612963254114e-17,16,0.8300000000000001,0.8250000000000001,0.75,0.8300000000000001,0.020000000000000018,red,orange,orange,orange,1092.0,774.0,871.0,298.0
LaPrensaAr,16,0.8,0.795625,0.67,0.85,0.045309123437412335,16,0.8200000000000001,0.8200000000000001,0.82,0.8200000000000001,4.0539612963254114e-17,16,0.92,0.92,0.92,0.92,0.0,16,0.92,0.92,0.92,0.92,0.0,orange,orange,green,green,243.0,748.0,233.0,126.0
LaStampa,16,0.635,0.63125,0.45,0.73,0.0768439978137525,16,0.77,0.7681250000000001,0.74,0.77,0.007500000000000011,16,0.85,0.85,0.85,0.85,0.0,16,0.75,0.755,0.75,0.8300000000000001,0.02000000000000002,orange,orange,orange,orange,298.0,906.0,724.0,786.0
LaVanguardia,16,0.355,0.393125,0.28,0.56,0.09631329087929662,16,0.67,0.6581250000000001,0.64,0.67,0.014244882121894401,16,0.85,0.848125,0.84,0.85,0.004031128874149275,16,0.75,0.719375,0.58,0.75,0.051311954422596937,red,orange,orange,orange,533.0,1048.0,724.0,786.0
La_SER,16,0.16,0.18000000000000002,0.12,0.29,0.052535702146254776,16,0.8,0.825625,0.8,0.87,0.034247870980057514,16,0.85,0.85,0.85,0.85,0.0,15,0.8300000000000001,0.8140000000000001,0.67,0.8300000000000001,0.04484895284651106,red,orange,orange,orange,923.0,814.0,724.0,298.0
LagrangeNews,15,0.92,0.916,0.8300000000000001,0.96,0.03794733192202051,15,0.77,0.77,0.77,0.77,0.0,15,0.84,0.84,0.84,0.84,0.0,15,1.0,1.0,1.0,1.0,0.0,green,orange,orange,green,7.0,906.0,781.0,1.0
LasVegasSun,16,0.25,0.23625,0.15,0.31,0.03981205847478878,16,0.8,0.8,0.8,0.8,0.0,16,0.81,0.81,0.81,0.81,0.0,16,0.67,0.6587500000000001,0.58,0.67,0.030740852297878818,red,orange,orange,orange,685.0,814.0,952.0,979.0
LeHuffPost,24,0.8200000000000001,0.8312499999999999,0.6900000000000001,0.91,0.05965935911853881,24,0.79,0.79,0.79,0.79,0.0,24,0.93,0.93,0.93,0.93,0.0,24,1.0,1.0,1.0,1.0,0.0,orange,orange,green,green,218.0,851.0,149.0,1.0
LeMonde_EN,24,0.79,0.77875,0.7000000000000001,0.8200000000000001,0.03468021613693243,24,0.98,0.98,0.98,0.98,0.0,24,0.99,0.9899999999999999,0.99,0.99,0.0,24,1.0,1.0,1.0,1.0,0.0,orange,green,green,green,245.0,27.0,37.0,1.0
Le_Figaro,24,0.5,0.48208333333333336,0.24,0.65,0.10894670283203167,24,0.86,0.8633333333333333,0.86,0.88,0.007613869876268851,24,0.99,0.9899999999999999,0.99,0.99,0.0,24,0.92,0.9233333333333333,0.92,1.0,0.016329931618554526,orange,orange,green,green,377.0,627.0,37.0,126.0
LeafChronicle,16,0.86,0.834375,0.46,0.88,0.10092695378341703,16,0.87,0.873125,0.86,0.88,0.007041543391425867,16,0.93,0.93,0.93,0.93,0.0,16,0.8300000000000001,0.820625,0.75,0.92,0.04154816482108444,orange,orange,green,orange,25.0,413.0,149.0,298.0
LedgerEnquirer,16,0.14,0.133125,0.05,0.18,0.03646345202162479,16,0.79,0.79,0.79,0.79,0.0,16,0.85,0.85,0.85,0.85,0.0,3,0.75,0.75,0.75,0.75,0.0,red,orange,orange,orange,979.0,851.0,724.0,786.0
LeverNews,23,0.47,0.4747826086956522,0.38,0.5700000000000001,0.0550098805354251,23,0.96,0.96,0.96,0.96,0.0,23,0.97,0.97,0.97,0.97,0.0,23,0.92,0.92,0.92,0.92,0.0,red,green,green,green,399.0,89.0,116.0,126.0
LittleVillage,20,0.10500000000000001,0.1065,0.06,0.22,0.039904491239115325,20,0.6000000000000001,0.6000000000000001,0.6,0.6000000000000001,5.094052599087501e-17,20,0.71,0.7224999999999999,0.64,0.79,0.037957732725812446,20,0.75,0.718,0.67,0.75,0.04020997519600271,red,orange,orange,orange,1032.0,1077.0,1079.0,786.0
Live_Hindustan,16,0.42,0.4,0.29,0.47,0.055737479909542614,16,0.8200000000000001,0.8200000000000001,0.82,0.8200000000000001,4.0539612963254114e-17,16,0.8300000000000001,0.8300000000000001,0.83,0.8300000000000001,4.0539612963254114e-17,16,0.67,0.68,0.67,0.75,0.027325202042558894,red,orange,orange,orange,455.0,748.0,871.0,979.0
LivingstonDaily,16,0.86,0.81875,0.47,0.87,0.09898653107030944,16,0.87,0.87125,0.86,0.88,0.005000000000000006,16,0.92,0.92,0.92,0.92,0.0,16,0.8300000000000001,0.83125,0.75,0.92,0.04395072999014544,orange,orange,green,orange,25.0,413.0,233.0,298.0
Lokaantar,16,0.17,0.159375,0.07,0.2,0.029090376415577716,16,0.68,0.675,0.66,0.68,0.008944271909999163,16,0.86,0.86,0.86,0.86,0.0,16,0.8300000000000001,0.8250000000000001,0.75,0.8300000000000001,0.020000000000000018,red,orange,orange,orange,886.0,1036.0,675.0,298.0
MDDailyRecord,16,0.21,0.22375,0.2,0.32,0.0366742416417845,16,0.73,0.73,0.73,0.73,0.0,16,0.84,0.84,0.84,0.84,0.0,16,0.92,0.92,0.92,0.92,0.0,red,orange,orange,green,786.0,979.0,781.0,126.0
MDR_SAN,16,0.3,0.301875,0.24,0.37,0.037809831173034,16,0.8200000000000001,0.841875,0.82,0.89,0.03350994877147181,16,0.93,0.9293750000000001,0.92,0.93,0.002499999999999997,16,1.0,1.0,1.0,1.0,0.0,red,orange,green,green,595.0,748.0,149.0,1.0
MGMAdvertiser,16,0.8200000000000001,0.709375,0.32,0.87,0.1905594832766574,16,0.87,0.871875,0.86,0.88,0.005439056290693592,16,0.92,0.92,0.92,0.92,0.0,16,0.8300000000000001,0.83125,0.75,0.92,0.043950729990145425,orange,orange,green,orange,218.0,413.0,233.0,298.0
MO_Independent,16,0.7,0.6950000000000001,0.63,0.72,0.019999999999999997,16,0.88,0.88,0.88,0.88,0.0,16,0.79,0.79,0.79,0.79,0.0,16,0.8300000000000001,0.8300000000000001,0.83,0.8300000000000001,4.0539612963254114e-17,orange,orange,orange,orange,278.0,324.0,966.0,298.0
MSFreePress,16,0.21,0.215,0.08,0.33,0.05291502622129182,16,0.96,0.955625,0.89,0.96,0.017499999999999984,16,0.96,0.955625,0.89,0.96,0.017499999999999988,16,0.92,0.909375,0.75,0.92,0.04250000000000001,red,green,green,green,786.0,89.0,140.0,126.0
MSN,16,0.81,0.794375,0.58,0.85,0.06345273831758569,16,0.77,0.77,0.77,0.77,0.0,16,0.91,0.91,0.91,0.91,0.0,16,0.58,0.58,0.58,0.58,0.0,orange,orange,green,orange,238.0,906.0,487.0,1067.0
MSTODAYnews,16,0.33,0.323125,0.23,0.38,0.04922313141874119,16,0.86,0.86,0.86,0.86,0.0,16,0.84,0.84,0.84,0.84,0.0,16,0.92,0.909375,0.75,0.92,0.04250000000000001,red,orange,orange,green,565.0,627.0,781.0,126.0
MTVNEWS,16,0.22,0.219375,0.21,0.22,0.0025000000000000005,16,0.98,0.97125,0.91,0.98,0.023909551787239035,16,0.91,0.91,0.91,0.91,0.0,16,0.92,0.9087500000000001,0.83,0.92,0.030740852297878825,red,green,green,green,758.0,27.0,487.0,126.0
MVSNoticias,16,0.19,0.18375,0.14,0.26,0.03324154027718932,16,0.78,0.78,0.78,0.78,0.0,16,0.85,0.85,0.85,0.85,0.0,16,0.67,0.664375,0.58,0.67,0.02250000000000002,red,orange,orange,orange,838.0,882.0,724.0,979.0
MaarivOnline,16,0.09,0.094375,0.05,0.18,0.03285701345730213,16,0.67,0.64875,0.53,0.68,0.04842520005121301,16,0.77,0.7731250000000001,0.77,0.78,0.00478713553878171,16,0.67,0.6425000000000001,0.5,0.67,0.05234500931320964,red,orange,orange,orange,1048.0,1048.0,989.0,979.0
MacRumors,16,0.445,0.439375,0.37,0.49,0.03255124165578531,16,0.96,0.96,0.94,0.98,0.017888543819998343,16,0.99,0.985625,0.92,0.99,0.017499999999999998,16,0.8300000000000001,0.8300000000000001,0.83,0.8300000000000001,4.0539612963254114e-17,red,green,green,orange,427.0,89.0,37.0,298.0
MailOnline,24,0.48,0.48125,0.44,0.5,0.015126280039259051,24,0.65,0.65625,0.65,0.68,0.012445533509971617,24,0.79,0.79,0.79,0.79,0.0,24,0.75,0.7533333333333334,0.67,0.8300000000000001,0.05522024413490801,red,orange,orange,orange,392.0,1061.0,966.0,786.0
MansfieldNJ,16,0.86,0.835,0.47,0.92,0.09973297682645729,16,0.87,0.87,0.86,0.88,0.005163977794943224,16,0.92,0.92,0.92,0.92,0.0,16,0.8300000000000001,0.825625,0.75,0.92,0.037052890125692864,orange,orange,green,orange,25.0,413.0,233.0,298.0
MarfaRadio,16,0.58,0.566875,0.44,0.67,0.06690478308760892,16,0.78,0.78,0.78,0.78,0.0,16,0.91,0.91,0.91,0.91,0.0,16,0.8300000000000001,0.8300000000000001,0.83,0.8300000000000001,4.0539612963254114e-17,orange,orange,green,orange,324.0,882.0,487.0,298.0
MarshallProj,16,0.915,0.875625,0.72,0.95,0.07155126367390958,16,0.87,0.87,0.87,0.87,0.0,16,0.93,0.93,0.93,0.93,0.0,16,1.0,1.0,1.0,1.0,0.0,green,orange,green,green,8.0,413.0,149.0,1.0
Mediaite,16,0.84,0.810625,0.41,0.88,0.11132347760767565,16,0.98,0.978125,0.95,0.98,0.007500000000000012,16,0.99,0.99,0.99,0.99,0.0,16,0.92,0.92875,0.83,1.0,0.05200961449578336,orange,green,green,green,99.0,27.0,37.0,126.0
Mediapart,24,0.625,0.61375,0.45,0.73,0.06901874351595906,24,0.98,0.98,0.98,0.98,0.0,24,0.98,0.98,0.98,0.98,0.0,24,0.8300000000000001,0.8300000000000001,0.83,0.8300000000000001,4.009654378048872e-17,orange,green,green,orange,303.0,27.0,68.0,298.0
Metropoles,26,0.31,0.295,0.16,0.41,0.06300793600809347,26,0.79,0.7976923076923078,0.79,0.81,0.009922778767136724,26,0.76,0.7561538461538462,0.66,0.76,0.019611613513818432,26,0.92,0.8876923076923078,0.83,1.0,0.05975333914068347,red,orange,orange,green,584.0,851.0,1029.0,126.0
MiamiHerald,16,0.36,0.360625,0.32,0.39,0.023514180118955175,16,0.79,0.7887500000000001,0.77,0.79,0.00499999999999999,16,0.85,0.85,0.85,0.85,0.0,16,0.75,0.745,0.67,0.75,0.01999999999999999,red,orange,orange,orange,521.0,851.0,724.0,786.0
Midnight_Sun_ak,16,0.675,0.65125,0.52,0.72,0.0634428877022476,16,0.92,0.92,0.92,0.92,0.0,16,0.91,0.91,0.91,0.91,0.0,16,0.92,0.92,0.92,0.92,0.0,orange,green,green,green,285.0,220.0,487.0,126.0
Milenio,16,0.25,0.241875,0.22,0.25,0.01108677891304172,16,0.88,0.880625,0.85,0.9,0.012893796958227633,16,0.99,0.99,0.99,0.99,0.0,15,0.8300000000000001,0.8033333333333333,0.67,0.8300000000000001,0.04937707198786942,red,orange,green,orange,685.0,324.0,37.0,298.0
MinnPost,16,0.5650000000000001,0.550625,0.38,0.65,0.07379871272590059,16,0.97,0.97,0.97,0.97,0.0,16,0.98,0.98,0.98,0.98,0.0,16,1.0,0.989375,0.8300000000000001,1.0,0.042499999999999975,orange,green,green,green,331.0,70.0,68.0,1.0
MorePerfectUS,23,0.43,0.3821739130434782,0.23,0.47,0.08028112660231887,23,0.92,0.9147826086956521,0.9,0.92,0.00897955517089762,23,0.93,0.9117391304347827,0.86,0.93,0.03142844309814159,23,0.75,0.75,0.75,0.75,0.0,red,green,green,orange,444.0,220.0,149.0,786.0
MotherJones,23,0.25,0.25217391304347825,0.18,0.34,0.04451317698054349,23,0.96,0.96,0.96,0.96,0.0,23,0.8200000000000001,0.82,0.82,0.8200000000000001,4.099770222620849e-17,23,0.92,0.9021739130434783,0.67,1.0,0.0934177577891684,red,green,orange,green,685.0,89.0,922.0,126.0
MyDesert,16,0.84,0.729375,0.4,0.88,0.17714283314131937,16,0.885,0.884375,0.87,0.89,0.006291528696058958,16,0.92,0.92,0.92,0.92,0.0,16,0.8300000000000001,0.825625,0.75,0.92,0.03705289012569287,orange,orange,green,orange,99.0,322.0,233.0,298.0
NAYA_PATRIKA,16,0.55,0.529375,0.36,0.64,0.0852031885162365,16,0.76,0.76,0.76,0.76,0.0,16,0.75,0.75,0.75,0.75,0.0,16,0.79,0.785,0.67,0.8300000000000001,0.05033222956847166,orange,orange,orange,orange,346.0,936.0,1058.0,782.0
NBCConnecticut,15,0.46,0.45866666666666667,0.44,0.47,0.011872336794093266,15,0.8300000000000001,0.8300000000000001,0.83,0.8300000000000001,2.967195843610875e-17,15,0.76,0.76,0.76,0.76,0.0,15,0.92,0.92,0.92,0.92,0.0,red,orange,orange,green,408.0,716.0,1029.0,126.0
NBCDFW,16,0.425,0.396875,0.25,0.47,0.07427146154479525,16,0.8300000000000001,0.8300000000000001,0.83,0.8300000000000001,4.0539612963254114e-17,16,0.77,0.77,0.77,0.77,0.0,16,0.92,0.92,0.92,0.92,0.0,red,orange,orange,green,451.0,716.0,989.0,126.0
NBCNews,31,0.25,0.27419354838709675,0.18,0.4,0.07186905655650824,31,0.75,0.7522580645161291,0.74,0.77,0.011462890100771476,31,0.76,0.76,0.76,0.76,0.0,31,0.8300000000000001,0.8364516129032259,0.75,0.92,0.03825775625907112,red,orange,orange,orange,685.0,951.0,1029.0,298.0
NBCPhiladelphia,16,0.45,0.39125,0.26,0.46,0.08065358020571685,16,0.8300000000000001,0.8300000000000001,0.83,0.8300000000000001,4.0539612963254114e-17,16,0.77,0.77,0.77,0.77,0.0,16,0.92,0.92,0.92,0.92,0.0,red,orange,orange,green,416.0,716.0,989.0,126.0
NBSunJournal,16,0.85,0.81125,0.28,0.87,0.14449336778320768,16,0.88,0.875,0.86,0.88,0.0073029674334022104,16,0.92,0.92,0.92,0.92,0.0,16,0.8300000000000001,0.83625,0.75,0.92,0.03827531841800928,orange,orange,green,orange,58.0,324.0,233.0,298.0
NCRonline,16,0.255,0.27125,0.22,0.42,0.0541448674083395,16,0.79,0.79,0.79,0.79,0.0,16,0.77,0.77,0.77,0.77,0.0,13,0.92,0.9130769230769231,0.8300000000000001,0.92,0.024961508830135298,red,orange,orange,green,681.0,851.0,989.0,126.0
NEheadlines,16,0.18,0.18625,0.18,0.2,0.008062257748298557,16,0.93,0.93,0.93,0.93,0.0,16,0.81,0.81125,0.81,0.82,0.003415650255319825,16,0.8300000000000001,0.81,0.75,0.8300000000000001,0.03577708763999665,red,green,orange,orange,869.0,189.0,952.0,298.0
NHK_news,24,0.435,0.4291666666666667,0.34,0.51,0.05207992742486983,24,0.96,0.96,0.96,0.96,0.0,24,0.99,0.9899999999999999,0.99,0.99,0.0,24,0.8300000000000001,0.8300000000000001,0.83,0.8300000000000001,4.009654378048872e-17,red,green,green,orange,442.0,89.0,37.0,298.0
NJHerald,16,0.84,0.80625,0.42,0.87,0.10607387362902644,16,0.87,0.869375,0.86,0.87,0.0024999999999999805,16,0.92,0.92,0.92,0.92,0.0,16,0.8300000000000001,0.83125,0.75,0.92,0.04395072999014543,orange,orange,green,orange,99.0,413.0,233.0,298.0
NPR,31,0.29,0.2845161290322581,0.21,0.37,0.03394492693343336,31,0.99,0.9861290322580645,0.97,0.99,0.00803219328902505,31,0.92,0.92,0.92,0.92,0.0,31,0.75,0.7525806451612904,0.67,0.8300000000000001,0.03255433836275225,red,green,green,orange,613.0,25.0,233.0,786.0
NRK,16,0.575,0.549375,0.37,0.66,0.08249999999999999,16,0.96,0.96,0.96,0.96,0.0,16,0.99,0.99,0.99,0.99,0.0,16,0.8300000000000001,0.8300000000000001,0.83,0.8300000000000001,4.0539612963254114e-17,orange,green,green,orange,325.0,89.0,37.0,298.0
NRO,23,0.17,0.1743478260869565,0.15,0.2,0.0119947287500202,23,0.68,0.6791304347826087,0.66,0.68,0.004170288281141492,23,0.9,0.9034782608695653,0.9,0.98,0.016681153124565987,23,0.8300000000000001,0.8160869565217391,0.67,0.8300000000000001,0.039282095208282485,red,orange,green,orange,886.0,1036.0,588.0,298.0
NY1,16,0.155,0.180625,0.08,0.42,0.09539173618995164,16,0.87,0.87,0.87,0.87,0.0,16,0.79,0.789375,0.78,0.79,0.002499999999999996,16,0.92,0.92,0.92,0.92,0.0,red,orange,orange,green,953.0,413.0,966.0,126.0
NYDailyNews,16,0.15,0.125,0.02,0.17,0.055737479909542614,16,0.92,0.93375,0.92,0.98,0.02390955178723903,16,0.92,0.925,0.92,1.0,0.019999999999999993,8,0.67,0.6587500000000001,0.58,0.67,0.03181980515339467,red,green,green,orange,958.0,220.0,233.0,979.0
NYMag,16,0.20500000000000002,0.20249999999999999,0.18,0.24,0.018073922282301272,16,0.96,0.96,0.96,0.96,0.0,16,0.99,0.965625,0.92,1.0,0.03669127961791468,16,0.8300000000000001,0.8300000000000001,0.83,0.8300000000000001,4.0539612963254114e-17,red,green,green,orange,809.0,89.0,37.0,298.0
NZStuff,16,0.14,0.135625,0.12,0.15,0.015041608956491322,16,0.81,0.8125,0.79,0.87,0.016124515496597058,16,0.85,0.853125,0.84,0.91,0.015370426148939416,16,0.8300000000000001,0.8250000000000001,0.75,0.8300000000000001,0.020000000000000018,red,orange,orange,orange,979.0,774.0,724.0,298.0
NatGeo,16,0.25,0.233125,0.12,0.26,0.037721567659187584,16,0.8200000000000001,0.8200000000000001,0.82,0.8200000000000001,4.0539612963254114e-17,16,0.9,0.9,0.9,0.9,0.0,16,0.75,0.74,0.67,0.75,0.027325202042558918,red,orange,green,orange,685.0,748.0,588.0,786.0
NebPublicMedia,16,0.3,0.3025,0.22,0.38,0.041392430870067665,16,0.97,0.97,0.97,0.97,0.0,16,0.84,0.83875,0.83,0.84,0.0034156502553198548,16,0.8300000000000001,0.8200000000000001,0.67,0.8300000000000001,0.04000000000000001,red,green,orange,orange,595.0,70.0,781.0,298.0
Nepalkhabar24,16,0.29,0.285,0.2,0.38,0.06077280093375106,16,0.77,0.77,0.77,0.77,0.0,16,0.81,0.81,0.81,0.81,0.0,16,0.75,0.75,0.67,0.8300000000000001,0.06531972647421812,red,orange,orange,orange,613.0,906.0,952.0,786.0
Nettavisen,16,0.22,0.211875,0.09,0.29,0.059354163010412894,16,0.88,0.87875,0.86,0.88,0.005,16,0.93,0.93,0.93,0.93,0.0,16,0.8300000000000001,0.8300000000000001,0.83,0.8300000000000001,4.0539612963254114e-17,red,orange,green,orange,758.0,324.0,149.0,298.0
Netwerk24,16,0.455,0.460625,0.22,0.61,0.10629949827413739,16,0.96,0.96,0.96,0.96,0.0,16,0.88,0.910625,0.88,0.95,0.035864327680858586,16,1.0,0.95375,0.83,1.0,0.06086871117413281,red,green,orange,green,413.0,89.0,667.0,1.0
NewStatesman,24,0.11,0.11208333333333333,0.08,0.19,0.020637485241701548,24,0.94,0.94,0.94,0.94,0.0,24,0.8300000000000001,0.82625,0.82,0.8300000000000001,0.004945353550468409,24,0.8300000000000001,0.8300000000000001,0.83,0.8300000000000001,4.009654378048872e-17,red,green,orange,orange,1020.0,162.0,871.0,298.0
NewYorker,16,0.16,0.1925,0.15,0.41,0.08004165582161996,16,0.95,0.954375,0.95,0.96,0.0051234753829798065,16,1.0,0.965,0.92,1.0,0.040987803063838375,16,0.8300000000000001,0.8200000000000001,0.67,0.8300000000000001,0.04000000000000001,red,green,green,orange,923.0,139.0,1.0,298.0
NewarkAdvocate,15,0.85,0.85,0.8,0.88,0.019999999999999987,15,0.87,0.8673333333333333,0.79,0.88,0.021865389045137924,15,0.92,0.9153333333333333,0.85,0.92,0.018073922282301296,15,0.8300000000000001,0.8313333333333334,0.75,0.92,0.04549201918494946,orange,orange,green,orange,58.0,413.0,233.0,298.0
News12NJ,16,0.27,0.291875,0.22,0.44,0.06564741680624861,16,0.7000000000000001,0.701875,0.7,0.71,0.0040311288741492445,16,0.79,0.79,0.79,0.79,0.0,16,0.8300000000000001,0.8250000000000001,0.75,0.8300000000000001,0.020000000000000018,red,orange,orange,orange,651.0,1022.0,966.0,298.0
News24,16,0.36,0.373125,0.27,0.54,0.07542932674585749,16,0.96,0.9612499999999999,0.96,0.98,0.005000000000000008,16,1.0,1.0,1.0,1.0,0.0,16,0.8300000000000001,0.86375,0.75,1.0,0.061954284220974855,red,green,green,orange,521.0,89.0,1.0,298.0
News3LV,16,0.17,0.165,0.13,0.19,0.018973665961010275,16,0.85,0.8624999999999999,0.85,0.95,0.03415650255319866,16,0.91,0.88375,0.77,0.91,0.0503156701899783,16,0.8300000000000001,0.8250000000000001,0.75,0.8300000000000001,0.020000000000000014,red,orange,green,orange,886.0,669.0,487.0,298.0
NewsChannelNE,16,0.15,0.150625,0.15,0.16,0.0025000000000000027,16,0.85,0.8475,0.8300000000000001,0.85,0.006831300510639698,16,0.77,0.77,0.77,0.77,0.0,15,0.67,0.67,0.67,0.67,0.0,red,orange,orange,orange,958.0,669.0,989.0,979.0
NewsGorkhapatra,16,0.125,0.1225,0.06,0.22,0.03924283374069717,16,0.93,0.9187500000000001,0.9,0.93,0.01500000000000001,16,0.91,0.91,0.91,0.91,0.0,16,0.92,0.914375,0.8300000000000001,0.92,0.022500000000000017,red,green,green,green,1004.0,189.0,487.0,126.0
NewsHour,31,0.44,0.4148387096774193,0.23,0.54,0.08640489830798312,31,0.96,0.9574193548387097,0.94,0.96,0.006815542010964799,31,0.84,0.8380645161290323,0.8300000000000001,0.84,0.004016096644512448,31,0.67,0.6641935483870968,0.58,0.67,0.022475793430323687,red,green,orange,orange,429.0,89.0,781.0,979.0
NewsLeaderNOW,16,0.86,0.8525,0.8200000000000001,0.91,0.02380476142847614,16,0.87,0.87125,0.87,0.88,0.0034156502553198795,16,0.92,0.92,0.92,0.92,0.0,16,0.8300000000000001,0.83125,0.75,0.92,0.043950729990145425,orange,orange,green,orange,25.0,413.0,233.0,298.0
NewsTribune,16,0.26,0.275625,0.21,0.4,0.055733742024019886,16,0.92,0.9231250000000001,0.92,0.93,0.00478713553878169,16,1.0,1.0,1.0,1.0,0.0,16,0.8300000000000001,0.8300000000000001,0.83,0.8300000000000001,4.0539612963254114e-17,red,green,green,orange,667.0,220.0,1.0,298.0
News_Letter,24,0.32,0.33083333333333337,0.25,0.41,0.048446893081758736,24,0.88,0.8945833333333333,0.88,0.95,0.029039578189933694,24,0.77,0.7845833333333334,0.77,0.84,0.029039578189933683,24,0.8300000000000001,0.8304166666666667,0.75,0.92,0.025104852582487056,red,orange,orange,orange,575.0,324.0,989.0,298.0
