identifier,handle,file_name,url,mtime,size,md5,sha1
12newsnow-2022,12NewsNow,12newsnow-2022-07-30T06:07:39.227918-05:00.lighthouse.json,https://archive.org/download/12newsnow-2022/12newsnow-2022-07-30T06:07:39.227918-05:00.lighthouse.json,2022-07-30 11:07:46,1482,1aa4d7de114c4252bc2e1c6521cfd74a,41c36e753ce1f23bb5841f78e03bb2052b5273cf
12newsnow-2022,12NewsNow,12newsnow-2022-07-30T18:10:02.399717-05:00.lighthouse.json,https://archive.org/download/12newsnow-2022/12newsnow-2022-07-30T18:10:02.399717-05:00.lighthouse.json,2022-07-30 23:10:09,1483,ab2598c09d1b5c36599355c446d0c36c,12c8e778a7012281aea5e8caee3b083602853ed8
12newsnow-2022,12NewsNow,12newsnow-2022-07-31T06:05:17.218828-05:00.lighthouse.json,https://archive.org/download/12newsnow-2022/12newsnow-2022-07-31T06:05:17.218828-05:00.lighthouse.json,2022-07-31 11:05:23,1483,b88155dffb6eb028db6d3fcfb966855d,493feb8db90d98c60b352df52e4eed25e2213d0a
12khari-2022,12khari,12khari-2022-07-25T02:21:29.950748+05:45.lighthouse.json,https://archive.org/download/12khari-2022/12khari-2022-07-25T02:21:29.950748+05:45.lighthouse.json,2022-07-24 20:36:51,1468,79c644b81b259fe19bed7d9591ed431e,2082aca6f50c62b5502d28841baa7001370533c2
12khari-2022,12khari,12khari-2022-07-25T06:29:35.543357+05:45.lighthouse.json,https://archive.org/download/12khari-2022/12khari-2022-07-25T06:29:35.543357+05:45.lighthouse.json,2022-07-25 00:44:46,1466,f457f7e62cd708adcfa2416dd86ebddf,a8195960ba885503de56840a06edbc1cf36eb31e
12khari-2022,12khari,12khari-2022-07-25T16:40:23.482123+05:45.lighthouse.json,https://archive.org/download/12khari-2022/12khari-2022-07-25T16:40:23.482123+05:45.lighthouse.json,2022-07-25 10:55:31,1468,e2ba16200cf0871131ba464e1bf43ba8,4f7bbff05fe95b7d70eda30a18a9878c9b3c7a1e
12khari-2022,12khari,12khari-2022-07-26T04:49:54.292554+05:45.lighthouse.json,https://archive.org/download/12khari-2022/12khari-2022-07-26T04:49:54.292554+05:45.lighthouse.json,2022-07-25 23:05:01,1468,2f8f003459d5045bdabf7d58ca2b9712,38f42c72b8a1f1a9e7743be2bcca00e055581c53
12khari-2022,12khari,12khari-2022-07-26T16:54:23.338293+05:45.lighthouse.json,https://archive.org/download/12khari-2022/12khari-2022-07-26T16:54:23.338293+05:45.lighthouse.json,2022-07-26 11:09:31,1468,6ae479d283a8c80a738894f97bbd12e9,94d54463a0e26cb42a55e0d57228b516e353584e
12khari-2022,12khari,12khari-2022-07-27T04:48:05.679531+05:45.lighthouse.json,https://archive.org/download/12khari-2022/12khari-2022-07-27T04:48:05.679531+05:45.lighthouse.json,2022-07-26 23:03:16,1468,06c7ec9ff6a5e3ae405a1103ca4b9641,9990201eef25c62b5b9c687a2eb2a3c37a3e448d
12khari-2022,12khari,12khari-2022-07-27T16:45:16.405747+05:45.lighthouse.json,https://archive.org/download/12khari-2022/12khari-2022-07-27T16:45:16.405747+05:45.lighthouse.json,2022-07-27 11:00:24,1466,40c1510291b1a9dcee5bdf0924aeff1c,fbc61edc7aa8bda018d0df851ce9896a70373b9d
