handle,datetime,screenshot_url,hyperlinks_url,accessibility_url,lighthouse_url,wayback_url
mtlgazette,2022-10-18 17:38:00.810198+00:00,https://archive.org/download/mtlgazette-2022/mtlgazette-2022-10-18T13:38:00.810198-04:00.jpg,https://archive.org/download/mtlgazette-2022/mtlgazette-2022-10-18T13:38:00.810198-04:00.hyperlinks.json,https://archive.org/download/mtlgazette-2022/mtlgazette-2022-10-18T13:38:00.810198-04:00.accessibility.json,https://archive.org/download/mtlgazette-2022/mtlgazette-2022-10-18T13:38:00.810198-04:00.lighthouse.json,https://archive.org/download/mtlgazette-2022/mtlgazette-2022-10-18T13:38:00.810198-04:00.wayback.json
mtnstspotlight,2022-10-18 17:37:10.530962+00:00,https://archive.org/download/mtnstspotlight-2022/mtnstspotlight-2022-10-18T13:37:10.530962-04:00.jpg,https://archive.org/download/mtnstspotlight-2022/mtnstspotlight-2022-10-18T13:37:10.530962-04:00.hyperlinks.json,https://archive.org/download/mtnstspotlight-2022/mtnstspotlight-2022-10-18T13:37:10.530962-04:00.accessibility.json,https://archive.org/download/mtnstspotlight-2022/mtnstspotlight-2022-10-18T13:37:10.530962-04:00.lighthouse.json,https://archive.org/download/mtnstspotlight-2022/mtnstspotlight-2022-10-18T13:37:10.530962-04:00.wayback.json
mtshastanews,2022-10-18 17:37:14.692149+00:00,https://archive.org/download/mtshastanews-2022/mtshastanews-2022-10-18T10:37:14.692149-07:00.jpg,https://archive.org/download/mtshastanews-2022/mtshastanews-2022-10-18T10:37:14.692149-07:00.hyperlinks.json,https://archive.org/download/mtshastanews-2022/mtshastanews-2022-10-18T10:37:14.692149-07:00.accessibility.json,https://archive.org/download/mtshastanews-2022/mtshastanews-2022-10-18T10:37:14.692149-07:00.lighthouse.json,https://archive.org/download/mtshastanews-2022/mtshastanews-2022-10-18T10:37:14.692149-07:00.wayback.json
mtvnews,2022-10-18 13:02:59.415764+00:00,https://archive.org/download/mtvnews-2022/mtvnews-2022-10-18T09:02:59.415764-04:00.jpg,https://archive.org/download/mtvnews-2022/mtvnews-2022-10-18T09:02:59.415764-04:00.hyperlinks.json,https://archive.org/download/mtvnews-2022/mtvnews-2022-10-18T09:02:59.415764-04:00.accessibility.json,https://archive.org/download/mtvnews-2022/mtvnews-2022-10-18T09:02:59.415764-04:00.lighthouse.json,https://archive.org/download/mtvnews-2022/mtvnews-2022-10-18T09:02:59.415764-04:00.wayback.json
mvsnoticias,2022-10-18 13:03:58.260038+00:00,https://archive.org/download/mvsnoticias-2022/mvsnoticias-2022-10-18T08:03:58.260038-05:00.jpg,https://archive.org/download/mvsnoticias-2022/mvsnoticias-2022-10-18T08:03:58.260038-05:00.hyperlinks.json,https://archive.org/download/mvsnoticias-2022/mvsnoticias-2022-10-18T08:03:58.260038-05:00.accessibility.json,https://archive.org/download/mvsnoticias-2022/mvsnoticias-2022-10-18T08:03:58.260038-05:00.lighthouse.json,https://archive.org/download/mvsnoticias-2022/mvsnoticias-2022-10-18T08:03:58.260038-05:00.wayback.json
mwtnews,2022-10-18 17:37:15.635787+00:00,https://archive.org/download/mwtnews-2022/mwtnews-2022-10-18T12:37:15.635787-05:00.jpg,https://archive.org/download/mwtnews-2022/mwtnews-2022-10-18T12:37:15.635787-05:00.hyperlinks.json,https://archive.org/download/mwtnews-2022/mwtnews-2022-10-18T12:37:15.635787-05:00.accessibility.json,https://archive.org/download/mwtnews-2022/mwtnews-2022-10-18T12:37:15.635787-05:00.lighthouse.json,https://archive.org/download/mwtnews-2022/mwtnews-2022-10-18T12:37:15.635787-05:00.wayback.json
mydelmarvanow,2022-10-18 17:37:37.667797+00:00,https://archive.org/download/mydelmarvanow-2022/mydelmarvanow-2022-10-18T13:37:37.667797-04:00.jpg,https://archive.org/download/mydelmarvanow-2022/mydelmarvanow-2022-10-18T13:37:37.667797-04:00.hyperlinks.json,https://archive.org/download/mydelmarvanow-2022/mydelmarvanow-2022-10-18T13:37:37.667797-04:00.accessibility.json,https://archive.org/download/mydelmarvanow-2022/mydelmarvanow-2022-10-18T13:37:37.667797-04:00.lighthouse.json,https://archive.org/download/mydelmarvanow-2022/mydelmarvanow-2022-10-18T13:37:37.667797-04:00.wayback.json
mydesert,2022-10-18 19:54:38.904377+00:00,https://archive.org/download/mydesert-2022/mydesert-2022-10-18T12:54:38.904377-07:00.jpg,https://archive.org/download/mydesert-2022/mydesert-2022-10-18T12:54:38.904377-07:00.hyperlinks.json,https://archive.org/download/mydesert-2022/mydesert-2022-10-18T12:54:38.904377-07:00.accessibility.json,https://archive.org/download/mydesert-2022/mydesert-2022-10-18T12:54:38.904377-07:00.lighthouse.json,https://archive.org/download/mydesert-2022/mydesert-2022-10-18T12:54:38.904377-07:00.wayback.json
nagarik_news,2022-10-18 17:37:57.376575+00:00,https://archive.org/download/nagarik_news-2022/nagarik_news-2022-10-18T23:22:57.376575+05:45.jpg,https://archive.org/download/nagarik_news-2022/nagarik_news-2022-10-18T23:22:57.376575+05:45.hyperlinks.json,https://archive.org/download/nagarik_news-2022/nagarik_news-2022-10-18T23:22:57.376575+05:45.accessibility.json,https://archive.org/download/nagarik_news-2022/nagarik_news-2022-10-18T23:22:57.376575+05:45.lighthouse.json,https://archive.org/download/nagarik_news-2022/nagarik_news-2022-10-18T23:22:57.376575+05:45.wayback.json
natgeo,2022-10-18 14:14:13.115075+00:00,https://archive.org/download/natgeo-2022/natgeo-2022-10-18T10:14:13.115075-04:00.jpg,https://archive.org/download/natgeo-2022/natgeo-2022-10-18T10:14:13.115075-04:00.hyperlinks.json,https://archive.org/download/natgeo-2022/natgeo-2022-10-18T10:14:13.115075-04:00.accessibility.json,https://archive.org/download/natgeo-2022/natgeo-2022-10-18T10:14:13.115075-04:00.lighthouse.json,https://archive.org/download/natgeo-2022/natgeo-2022-10-18T10:14:13.115075-04:00.wayback.json
nationaljournal,2022-10-18 17:37:20.381297+00:00,https://archive.org/download/nationaljournal-2022/nationaljournal-2022-10-18T13:37:20.381297-04:00.jpg,https://archive.org/download/nationaljournal-2022/nationaljournal-2022-10-18T13:37:20.381297-04:00.hyperlinks.json,https://archive.org/download/nationaljournal-2022/nationaljournal-2022-10-18T13:37:20.381297-04:00.accessibility.json,https://archive.org/download/nationaljournal-2022/nationaljournal-2022-10-18T13:37:20.381297-04:00.lighthouse.json,https://archive.org/download/nationaljournal-2022/nationaljournal-2022-10-18T13:37:20.381297-04:00.wayback.json
nationalpost,2022-10-18 17:37:15.633478+00:00,https://archive.org/download/nationalpost-2022/nationalpost-2022-10-18T13:37:15.633478-04:00.jpg,https://archive.org/download/nationalpost-2022/nationalpost-2022-10-18T13:37:15.633478-04:00.hyperlinks.json,https://archive.org/download/nationalpost-2022/nationalpost-2022-10-18T13:37:15.633478-04:00.accessibility.json,https://archive.org/download/nationalpost-2022/nationalpost-2022-10-18T13:37:15.633478-04:00.lighthouse.json,https://archive.org/download/nationalpost-2022/nationalpost-2022-10-18T13:37:15.633478-04:00.wayback.json
naya_patrika,2022-10-18 14:14:12.955597+00:00,https://archive.org/download/naya_patrika-2022/naya_patrika-2022-10-18T19:59:12.955597+05:45.jpg,https://archive.org/download/naya_patrika-2022/naya_patrika-2022-10-18T19:59:12.955597+05:45.hyperlinks.json,https://archive.org/download/naya_patrika-2022/naya_patrika-2022-10-18T19:59:12.955597+05:45.accessibility.json,https://archive.org/download/naya_patrika-2022/naya_patrika-2022-10-18T19:59:12.955597+05:45.lighthouse.json,https://archive.org/download/naya_patrika-2022/naya_patrika-2022-10-18T19:59:12.955597+05:45.wayback.json
nbcbayarea,2022-10-18 17:39:27.716051+00:00,https://archive.org/download/nbcbayarea-2022/nbcbayarea-2022-10-18T10:39:27.716051-07:00.jpg,https://archive.org/download/nbcbayarea-2022/nbcbayarea-2022-10-18T10:39:27.716051-07:00.hyperlinks.json,https://archive.org/download/nbcbayarea-2022/nbcbayarea-2022-10-18T10:39:27.716051-07:00.accessibility.json,https://archive.org/download/nbcbayarea-2022/nbcbayarea-2022-10-18T10:39:27.716051-07:00.lighthouse.json,https://archive.org/download/nbcbayarea-2022/nbcbayarea-2022-10-18T10:39:27.716051-07:00.wayback.json
nbcchicago,2022-10-18 17:37:33.999819+00:00,https://archive.org/download/nbcchicago-2022/nbcchicago-2022-10-18T12:37:33.999819-05:00.jpg,https://archive.org/download/nbcchicago-2022/nbcchicago-2022-10-18T12:37:33.999819-05:00.hyperlinks.json,https://archive.org/download/nbcchicago-2022/nbcchicago-2022-10-18T12:37:33.999819-05:00.accessibility.json,https://archive.org/download/nbcchicago-2022/nbcchicago-2022-10-18T12:37:33.999819-05:00.lighthouse.json,https://archive.org/download/nbcchicago-2022/nbcchicago-2022-10-18T12:37:33.999819-05:00.wayback.json
nbcconnecticut,2022-10-18 14:14:12.911938+00:00,https://archive.org/download/nbcconnecticut-2022/nbcconnecticut-2022-10-18T10:14:12.911938-04:00.jpg,https://archive.org/download/nbcconnecticut-2022/nbcconnecticut-2022-10-18T10:14:12.911938-04:00.hyperlinks.json,https://archive.org/download/nbcconnecticut-2022/nbcconnecticut-2022-10-18T10:14:12.911938-04:00.accessibility.json,https://archive.org/download/nbcconnecticut-2022/nbcconnecticut-2022-10-18T10:14:12.911938-04:00.lighthouse.json,https://archive.org/download/nbcconnecticut-2022/nbcconnecticut-2022-10-18T10:14:12.911938-04:00.wayback.json
nbcdfw,2022-10-18 14:14:17.793230+00:00,https://archive.org/download/nbcdfw-2022/nbcdfw-2022-10-18T09:14:17.793230-05:00.jpg,https://archive.org/download/nbcdfw-2022/nbcdfw-2022-10-18T09:14:17.793230-05:00.hyperlinks.json,https://archive.org/download/nbcdfw-2022/nbcdfw-2022-10-18T09:14:17.793230-05:00.accessibility.json,https://archive.org/download/nbcdfw-2022/nbcdfw-2022-10-18T09:14:17.793230-05:00.lighthouse.json,https://archive.org/download/nbcdfw-2022/nbcdfw-2022-10-18T09:14:17.793230-05:00.wayback.json
nbcnews,2022-10-18 21:24:38.762850+00:00,https://archive.org/download/nbcnews-2022/nbcnews-2022-10-18T17:24:38.762850-04:00.jpg,https://archive.org/download/nbcnews-2022/nbcnews-2022-10-18T17:24:38.762850-04:00.hyperlinks.json,https://archive.org/download/nbcnews-2022/nbcnews-2022-10-18T17:24:38.762850-04:00.accessibility.json,https://archive.org/download/nbcnews-2022/nbcnews-2022-10-18T17:24:38.762850-04:00.lighthouse.json,https://archive.org/download/nbcnews-2022/nbcnews-2022-10-18T17:24:38.762850-04:00.wayback.json
nbcphiladelphia,2022-10-18 14:14:39.605138+00:00,https://archive.org/download/nbcphiladelphia-2022/nbcphiladelphia-2022-10-18T10:14:39.605138-04:00.jpg,https://archive.org/download/nbcphiladelphia-2022/nbcphiladelphia-2022-10-18T10:14:39.605138-04:00.hyperlinks.json,https://archive.org/download/nbcphiladelphia-2022/nbcphiladelphia-2022-10-18T10:14:39.605138-04:00.accessibility.json,https://archive.org/download/nbcphiladelphia-2022/nbcphiladelphia-2022-10-18T10:14:39.605138-04:00.lighthouse.json,https://archive.org/download/nbcphiladelphia-2022/nbcphiladelphia-2022-10-18T10:14:39.605138-04:00.wayback.json
nbsunjournal,2022-10-18 14:14:52.696797+00:00,https://archive.org/download/nbsunjournal-2022/nbsunjournal-2022-10-18T10:14:52.696797-04:00.jpg,https://archive.org/download/nbsunjournal-2022/nbsunjournal-2022-10-18T10:14:52.696797-04:00.hyperlinks.json,https://archive.org/download/nbsunjournal-2022/nbsunjournal-2022-10-18T10:14:52.696797-04:00.accessibility.json,https://archive.org/download/nbsunjournal-2022/nbsunjournal-2022-10-18T10:14:52.696797-04:00.lighthouse.json,https://archive.org/download/nbsunjournal-2022/nbsunjournal-2022-10-18T10:14:52.696797-04:00.wayback.json
ncronline,2022-10-18 02:22:33.243884+00:00,https://archive.org/download/ncronline-2022/ncronline-2022-10-17T21:22:33.243884-05:00.jpg,https://archive.org/download/ncronline-2022/ncronline-2022-10-17T21:22:33.243884-05:00.hyperlinks.json,https://archive.org/download/ncronline-2022/ncronline-2022-10-17T21:22:33.243884-05:00.accessibility.json,https://archive.org/download/ncronline-2022/ncronline-2022-10-17T21:22:33.243884-05:00.lighthouse.json,https://archive.org/download/ncronline-2022/ncronline-2022-10-17T21:22:33.243884-05:00.wayback.json
ndn,2022-10-18 17:37:27.921791+00:00,https://archive.org/download/ndn-2022/ndn-2022-10-18T13:37:27.921791-04:00.jpg,https://archive.org/download/ndn-2022/ndn-2022-10-18T13:37:27.921791-04:00.hyperlinks.json,https://archive.org/download/ndn-2022/ndn-2022-10-18T13:37:27.921791-04:00.accessibility.json,https://archive.org/download/ndn-2022/ndn-2022-10-18T13:37:27.921791-04:00.lighthouse.json,https://archive.org/download/ndn-2022/ndn-2022-10-18T13:37:27.921791-04:00.wayback.json
nebpublicmedia,2022-10-18 14:14:13.428334+00:00,https://archive.org/download/nebpublicmedia-2022/nebpublicmedia-2022-10-18T09:14:13.428334-05:00.jpg,https://archive.org/download/nebpublicmedia-2022/nebpublicmedia-2022-10-18T09:14:13.428334-05:00.hyperlinks.json,https://archive.org/download/nebpublicmedia-2022/nebpublicmedia-2022-10-18T09:14:13.428334-05:00.accessibility.json,https://archive.org/download/nebpublicmedia-2022/nebpublicmedia-2022-10-18T09:14:13.428334-05:00.lighthouse.json,https://archive.org/download/nebpublicmedia-2022/nebpublicmedia-2022-10-18T09:14:13.428334-05:00.wayback.json
neheadlines,2022-10-18 14:14:13.213916+00:00,https://archive.org/download/neheadlines-2022/neheadlines-2022-10-18T09:14:13.213916-05:00.jpg,https://archive.org/download/neheadlines-2022/neheadlines-2022-10-18T09:14:13.213916-05:00.hyperlinks.json,https://archive.org/download/neheadlines-2022/neheadlines-2022-10-18T09:14:13.213916-05:00.accessibility.json,https://archive.org/download/neheadlines-2022/neheadlines-2022-10-18T09:14:13.213916-05:00.lighthouse.json,https://archive.org/download/neheadlines-2022/neheadlines-2022-10-18T09:14:13.213916-05:00.wayback.json
nepalkhabar24,2022-10-18 14:14:11.790267+00:00,https://archive.org/download/nepalkhabar24-2022/nepalkhabar24-2022-10-18T19:59:11.790267+05:45.jpg,https://archive.org/download/nepalkhabar24-2022/nepalkhabar24-2022-10-18T19:59:11.790267+05:45.hyperlinks.json,https://archive.org/download/nepalkhabar24-2022/nepalkhabar24-2022-10-18T19:59:11.790267+05:45.accessibility.json,https://archive.org/download/nepalkhabar24-2022/nepalkhabar24-2022-10-18T19:59:11.790267+05:45.lighthouse.json,https://archive.org/download/nepalkhabar24-2022/nepalkhabar24-2022-10-18T19:59:11.790267+05:45.wayback.json
nettavisen,2022-10-18 14:14:29.823766+00:00,https://archive.org/download/nettavisen-2022/nettavisen-2022-10-18T16:14:29.823766+02:00.jpg,https://archive.org/download/nettavisen-2022/nettavisen-2022-10-18T16:14:29.823766+02:00.hyperlinks.json,https://archive.org/download/nettavisen-2022/nettavisen-2022-10-18T16:14:29.823766+02:00.accessibility.json,https://archive.org/download/nettavisen-2022/nettavisen-2022-10-18T16:14:29.823766+02:00.lighthouse.json,https://archive.org/download/nettavisen-2022/nettavisen-2022-10-18T16:14:29.823766+02:00.wayback.json
netwerk24,2022-10-18 14:14:49.511648+00:00,https://archive.org/download/netwerk24-2022/netwerk24-2022-10-18T16:14:49.511648+02:00.jpg,https://archive.org/download/netwerk24-2022/netwerk24-2022-10-18T16:14:49.511648+02:00.hyperlinks.json,https://archive.org/download/netwerk24-2022/netwerk24-2022-10-18T16:14:49.511648+02:00.accessibility.json,https://archive.org/download/netwerk24-2022/netwerk24-2022-10-18T16:14:49.511648+02:00.lighthouse.json,https://archive.org/download/netwerk24-2022/netwerk24-2022-10-18T16:14:49.511648+02:00.wayback.json
newarkadvocate,2022-10-18 14:14:49.016174+00:00,https://archive.org/download/newarkadvocate-2022/newarkadvocate-2022-10-18T10:14:49.016174-04:00.jpg,https://archive.org/download/newarkadvocate-2022/newarkadvocate-2022-10-18T10:14:49.016174-04:00.hyperlinks.json,https://archive.org/download/newarkadvocate-2022/newarkadvocate-2022-10-18T10:14:49.016174-04:00.accessibility.json,https://archive.org/download/newarkadvocate-2022/newarkadvocate-2022-10-18T10:14:49.016174-04:00.lighthouse.json,https://archive.org/download/newarkadvocate-2022/newarkadvocate-2022-10-18T10:14:49.016174-04:00.wayback.json
newrepublic,2022-10-18 19:57:26.581780+00:00,https://archive.org/download/newrepublic-2022/newrepublic-2022-10-18T15:57:26.581780-04:00.jpg,https://archive.org/download/newrepublic-2022/newrepublic-2022-10-18T15:57:26.581780-04:00.hyperlinks.json,https://archive.org/download/newrepublic-2022/newrepublic-2022-10-18T15:57:26.581780-04:00.accessibility.json,https://archive.org/download/newrepublic-2022/newrepublic-2022-10-18T15:57:26.581780-04:00.lighthouse.json,https://archive.org/download/newrepublic-2022/newrepublic-2022-10-18T15:57:26.581780-04:00.wayback.json
news12nj,2022-10-18 14:14:13.464292+00:00,https://archive.org/download/news12nj-2022/news12nj-2022-10-18T10:14:13.464292-04:00.jpg,https://archive.org/download/news12nj-2022/news12nj-2022-10-18T10:14:13.464292-04:00.hyperlinks.json,https://archive.org/download/news12nj-2022/news12nj-2022-10-18T10:14:13.464292-04:00.accessibility.json,https://archive.org/download/news12nj-2022/news12nj-2022-10-18T10:14:13.464292-04:00.lighthouse.json,https://archive.org/download/news12nj-2022/news12nj-2022-10-18T10:14:13.464292-04:00.wayback.json
news24,2022-10-18 14:14:49.376575+00:00,https://archive.org/download/news24-2022/news24-2022-10-18T16:14:49.376575+02:00.jpg,https://archive.org/download/news24-2022/news24-2022-10-18T16:14:49.376575+02:00.hyperlinks.json,https://archive.org/download/news24-2022/news24-2022-10-18T16:14:49.376575+02:00.accessibility.json,https://archive.org/download/news24-2022/news24-2022-10-18T16:14:49.376575+02:00.lighthouse.json,https://archive.org/download/news24-2022/news24-2022-10-18T16:14:49.376575+02:00.wayback.json
news3lv,2022-10-18 14:14:06.679098+00:00,https://archive.org/download/news3lv-2022/news3lv-2022-10-18T07:14:06.679098-07:00.jpg,https://archive.org/download/news3lv-2022/news3lv-2022-10-18T07:14:06.679098-07:00.hyperlinks.json,https://archive.org/download/news3lv-2022/news3lv-2022-10-18T07:14:06.679098-07:00.accessibility.json,https://archive.org/download/news3lv-2022/news3lv-2022-10-18T07:14:06.679098-07:00.lighthouse.json,https://archive.org/download/news3lv-2022/news3lv-2022-10-18T07:14:06.679098-07:00.wayback.json
news_letter,2022-10-18 14:14:15.665504+00:00,https://archive.org/download/news_letter-2022/news_letter-2022-10-18T15:14:15.665504+01:00.jpg,https://archive.org/download/news_letter-2022/news_letter-2022-10-18T15:14:15.665504+01:00.hyperlinks.json,https://archive.org/download/news_letter-2022/news_letter-2022-10-18T15:14:15.665504+01:00.accessibility.json,https://archive.org/download/news_letter-2022/news_letter-2022-10-18T15:14:15.665504+01:00.lighthouse.json,https://archive.org/download/news_letter-2022/news_letter-2022-10-18T15:14:15.665504+01:00.wayback.json
newschannelne,2022-10-18 14:15:04.592293+00:00,https://archive.org/download/newschannelne-2022/newschannelne-2022-10-18T09:15:04.592293-05:00.jpg,https://archive.org/download/newschannelne-2022/newschannelne-2022-10-18T09:15:04.592293-05:00.hyperlinks.json,https://archive.org/download/newschannelne-2022/newschannelne-2022-10-18T09:15:04.592293-05:00.accessibility.json,https://archive.org/download/newschannelne-2022/newschannelne-2022-10-18T09:15:04.592293-05:00.lighthouse.json,https://archive.org/download/newschannelne-2022/newschannelne-2022-10-18T09:15:04.592293-05:00.wayback.json
newscientist,2022-10-18 17:37:15.308322+00:00,https://archive.org/download/newscientist-2022/newscientist-2022-10-18T18:37:15.308322+01:00.jpg,https://archive.org/download/newscientist-2022/newscientist-2022-10-18T18:37:15.308322+01:00.hyperlinks.json,https://archive.org/download/newscientist-2022/newscientist-2022-10-18T18:37:15.308322+01:00.accessibility.json,https://archive.org/download/newscientist-2022/newscientist-2022-10-18T18:37:15.308322+01:00.lighthouse.json,https://archive.org/download/newscientist-2022/newscientist-2022-10-18T18:37:15.308322+01:00.wayback.json
newsday,2022-10-18 14:14:00.364946+00:00,https://archive.org/download/newsday-2022/newsday-2022-10-18T10:14:00.364946-04:00.jpg,https://archive.org/download/newsday-2022/newsday-2022-10-18T10:14:00.364946-04:00.hyperlinks.json,https://archive.org/download/newsday-2022/newsday-2022-10-18T10:14:00.364946-04:00.accessibility.json,https://archive.org/download/newsday-2022/newsday-2022-10-18T10:14:00.364946-04:00.lighthouse.json,https://archive.org/download/newsday-2022/newsday-2022-10-18T10:14:00.364946-04:00.wayback.json
newsgorkhapatra,2022-10-18 14:14:41.930161+00:00,https://archive.org/download/newsgorkhapatra-2022/newsgorkhapatra-2022-10-18T19:59:41.930161+05:45.jpg,https://archive.org/download/newsgorkhapatra-2022/newsgorkhapatra-2022-10-18T19:59:41.930161+05:45.hyperlinks.json,https://archive.org/download/newsgorkhapatra-2022/newsgorkhapatra-2022-10-18T19:59:41.930161+05:45.accessibility.json,https://archive.org/download/newsgorkhapatra-2022/newsgorkhapatra-2022-10-18T19:59:41.930161+05:45.lighthouse.json,https://archive.org/download/newsgorkhapatra-2022/newsgorkhapatra-2022-10-18T19:59:41.930161+05:45.wayback.json
newshour,2022-10-18 21:24:17.350294+00:00,https://archive.org/download/newshour-2022/newshour-2022-10-18T17:24:17.350294-04:00.jpg,https://archive.org/download/newshour-2022/newshour-2022-10-18T17:24:17.350294-04:00.hyperlinks.json,https://archive.org/download/newshour-2022/newshour-2022-10-18T17:24:17.350294-04:00.accessibility.json,https://archive.org/download/newshour-2022/newshour-2022-10-18T17:24:17.350294-04:00.lighthouse.json,https://archive.org/download/newshour-2022/newshour-2022-10-18T17:24:17.350294-04:00.wayback.json
newsleadernow,2022-10-18 14:14:31.134285+00:00,https://archive.org/download/newsleadernow-2022/newsleadernow-2022-10-18T10:14:31.134285-04:00.jpg,https://archive.org/download/newsleadernow-2022/newsleadernow-2022-10-18T10:14:31.134285-04:00.hyperlinks.json,https://archive.org/download/newsleadernow-2022/newsleadernow-2022-10-18T10:14:31.134285-04:00.accessibility.json,https://archive.org/download/newsleadernow-2022/newsleadernow-2022-10-18T10:14:31.134285-04:00.lighthouse.json,https://archive.org/download/newsleadernow-2022/newsleadernow-2022-10-18T10:14:31.134285-04:00.wayback.json
newsmax,2022-10-18 20:00:31.939171+00:00,https://archive.org/download/newsmax-2022/newsmax-2022-10-18T16:00:31.939171-04:00.jpg,https://archive.org/download/newsmax-2022/newsmax-2022-10-18T16:00:31.939171-04:00.hyperlinks.json,https://archive.org/download/newsmax-2022/newsmax-2022-10-18T16:00:31.939171-04:00.accessibility.json,https://archive.org/download/newsmax-2022/newsmax-2022-10-18T16:00:31.939171-04:00.lighthouse.json,https://archive.org/download/newsmax-2022/newsmax-2022-10-18T16:00:31.939171-04:00.wayback.json
newsminer,2022-10-18 17:38:31.447562+00:00,https://archive.org/download/newsminer-2022/newsminer-2022-10-18T09:38:31.447562-08:00.jpg,https://archive.org/download/newsminer-2022/newsminer-2022-10-18T09:38:31.447562-08:00.hyperlinks.json,https://archive.org/download/newsminer-2022/newsminer-2022-10-18T09:38:31.447562-08:00.accessibility.json,https://archive.org/download/newsminer-2022/newsminer-2022-10-18T09:38:31.447562-08:00.lighthouse.json,https://archive.org/download/newsminer-2022/newsminer-2022-10-18T09:38:31.447562-08:00.wayback.json
newsobserver,2022-10-18 19:06:18.677573+00:00,https://archive.org/download/newsobserver-2022/newsobserver-2022-10-18T15:06:18.677573-04:00.jpg,https://archive.org/download/newsobserver-2022/newsobserver-2022-10-18T15:06:18.677573-04:00.hyperlinks.json,https://archive.org/download/newsobserver-2022/newsobserver-2022-10-18T15:06:18.677573-04:00.accessibility.json,https://archive.org/download/newsobserver-2022/newsobserver-2022-10-18T15:06:18.677573-04:00.lighthouse.json,https://archive.org/download/newsobserver-2022/newsobserver-2022-10-18T15:06:18.677573-04:00.wayback.json
newspressnow,2022-10-18 19:06:08.035957+00:00,https://archive.org/download/newspressnow-2022/newspressnow-2022-10-18T14:06:08.035957-05:00.jpg,https://archive.org/download/newspressnow-2022/newspressnow-2022-10-18T14:06:08.035957-05:00.hyperlinks.json,https://archive.org/download/newspressnow-2022/newspressnow-2022-10-18T14:06:08.035957-05:00.accessibility.json,https://archive.org/download/newspressnow-2022/newspressnow-2022-10-18T14:06:08.035957-05:00.lighthouse.json,https://archive.org/download/newspressnow-2022/newspressnow-2022-10-18T14:06:08.035957-05:00.wayback.json
newsrepublican,2022-10-18 19:07:54.238673+00:00,https://archive.org/download/newsrepublican-2022/newsrepublican-2022-10-18T14:07:54.238673-05:00.jpg,https://archive.org/download/newsrepublican-2022/newsrepublican-2022-10-18T14:07:54.238673-05:00.hyperlinks.json,https://archive.org/download/newsrepublican-2022/newsrepublican-2022-10-18T14:07:54.238673-05:00.accessibility.json,https://archive.org/download/newsrepublican-2022/newsrepublican-2022-10-18T14:07:54.238673-05:00.lighthouse.json,https://archive.org/download/newsrepublican-2022/newsrepublican-2022-10-18T14:07:54.238673-05:00.wayback.json
newstatesman,2022-10-18 14:14:43.904798+00:00,https://archive.org/download/newstatesman-2022/newstatesman-2022-10-18T15:14:43.904798+01:00.jpg,https://archive.org/download/newstatesman-2022/newstatesman-2022-10-18T15:14:43.904798+01:00.hyperlinks.json,https://archive.org/download/newstatesman-2022/newstatesman-2022-10-18T15:14:43.904798+01:00.accessibility.json,https://archive.org/download/newstatesman-2022/newstatesman-2022-10-18T15:14:43.904798+01:00.lighthouse.json,https://archive.org/download/newstatesman-2022/newstatesman-2022-10-18T15:14:43.904798+01:00.wayback.json
newstribune,2022-10-18 14:14:09.097607+00:00,https://archive.org/download/newstribune-2022/newstribune-2022-10-18T09:14:09.097607-05:00.jpg,https://archive.org/download/newstribune-2022/newstribune-2022-10-18T09:14:09.097607-05:00.hyperlinks.json,https://archive.org/download/newstribune-2022/newstribune-2022-10-18T09:14:09.097607-05:00.accessibility.json,https://archive.org/download/newstribune-2022/newstribune-2022-10-18T09:14:09.097607-05:00.lighthouse.json,https://archive.org/download/newstribune-2022/newstribune-2022-10-18T09:14:09.097607-05:00.wayback.json
newsweek,2022-10-18 14:14:20.370320+00:00,https://archive.org/download/newsweek-2022/newsweek-2022-10-18T10:14:20.370320-04:00.jpg,https://archive.org/download/newsweek-2022/newsweek-2022-10-18T10:14:20.370320-04:00.hyperlinks.json,https://archive.org/download/newsweek-2022/newsweek-2022-10-18T10:14:20.370320-04:00.accessibility.json,https://archive.org/download/newsweek-2022/newsweek-2022-10-18T10:14:20.370320-04:00.lighthouse.json,https://archive.org/download/newsweek-2022/newsweek-2022-10-18T10:14:20.370320-04:00.wayback.json
newyorker,2022-10-18 14:14:38.481030+00:00,https://archive.org/download/newyorker-2022/newyorker-2022-10-18T10:14:38.481030-04:00.jpg,https://archive.org/download/newyorker-2022/newyorker-2022-10-18T10:14:38.481030-04:00.hyperlinks.json,https://archive.org/download/newyorker-2022/newyorker-2022-10-18T10:14:38.481030-04:00.accessibility.json,https://archive.org/download/newyorker-2022/newyorker-2022-10-18T10:14:38.481030-04:00.lighthouse.json,https://archive.org/download/newyorker-2022/newyorker-2022-10-18T10:14:38.481030-04:00.wayback.json
nextcityorg,2022-10-18 19:06:16.736756+00:00,https://archive.org/download/nextcityorg-2022/nextcityorg-2022-10-18T15:06:16.736756-04:00.jpg,https://archive.org/download/nextcityorg-2022/nextcityorg-2022-10-18T15:06:16.736756-04:00.hyperlinks.json,https://archive.org/download/nextcityorg-2022/nextcityorg-2022-10-18T15:06:16.736756-04:00.accessibility.json,https://archive.org/download/nextcityorg-2022/nextcityorg-2022-10-18T15:06:16.736756-04:00.lighthouse.json,https://archive.org/download/nextcityorg-2022/nextcityorg-2022-10-18T15:06:16.736756-04:00.wayback.json
