text,url,earliest_date,is_story,domain
Crist on mission to topple DeSantis -- and send Republicans into chaos...,https://nymag.com/intelligencer/2022/08/florida-governor-race-can-crist-beat-desantis.html,2022-08-05,True,nymag.com
Are Dems Turning Around Dire Midterm Prospects?,https://nymag.com/intelligencer/2022/07/are-democrats-turning-around-their-dire-midterm-prospects.html,2022-07-30,True,nymag.com
TRUMP: I'VE DECIDED...,https://nymag.com/intelligencer/article/donald-trump-2024-decision.html,2022-07-14,True,nymag.com
Who Comes After Bernie?,https://nymag.com/intelligencer/2022/07/bernie-sanders-wont-run-again-who-replaces-him.html,2022-07-13,True,nymag.com
Lis Smith Loves Politics (If Not All Politicians)...,https://nymag.com/intelligencer/article/lis-smith-any-given-tuesday.html,2022-07-08,True,nymag.com
NEW YORK,http://nymag.com,2022-07-01,False,nymag.com
Woman forced to give ex-husband 'boudoir' album in divorce...,https://nypost.com/2022/09/27/utah-woman-forced-to-give-ex-boudoir-album-in-divorce/,2022-09-27,True,nypost.com
Dementing Don says USA will lose Ukraine war!,https://nypost.com/2022/09/26/matt-drudge-slams-dementing-donald-trump-for-ukraine-war-comments/,2022-09-26,True,nypost.com
How world's wealthiest are paying to escape apocalypse...,https://nypost.com/2022/09/24/how-the-worlds-billionaires-are-paying-to-escape-global-disaster/,2022-09-26,True,nypost.com
O'Reilly's new book tackles fatal price of fame...,https://nypost.com/2022/09/25/bill-oreillys-new-book-tackles-the-potentially-fatal-price-of-fame/,2022-09-26,True,nypost.com
Olbermann screed against ex Sen. Sinema...,https://nypost.com/2022/09/26/keith-olbermann-mocked-tweeting-about-ex-sen-kyrsten-sinema/,2022-09-26,True,nypost.com
Vegetarians depressed twice as often as meat-eaters...,https://nypost.com/2022/09/26/vegetarians-depressed-twice-as-often-as-meat-eaters-new-study/,2022-09-26,True,nypost.com
Inside struggle to reinvent 'SNL'...,https://nypost.com/2022/09/24/inside-struggle-to-reinvent-snl-as-nine-cast-members-exit/,2022-09-25,True,nypost.com
Pelosi booed at NYC Global Citizen music festival...,https://nypost.com/2022/09/25/nancy-pelosi-booed-at-nyc-global-citizen-music-festival-in-central-park/,2022-09-25,True,nypost.com
Pay up or get locked up: Judge presses Giuliani to pay $235K to ex...,https://nypost.com/2022/09/23/judge-says-giuliani-faces-jail-if-he-doesnt-pay-ex-235k/,2022-09-23,True,nypost.com
Mortgage rates highest in 15 years...,https://nypost.com/2022/09/22/mortgage-rates-jump-to-6-29-highest-in-15-years/,2022-09-22,True,nypost.com
Decomposed body found in RI home IDed as ex-mayor...,https://nypost.com/2022/09/21/decomposed-body-ided-as-former-rhode-island-mayor/,2022-09-21,True,nypost.com
Salt Lake City sewers emit mysterious music in homes...,https://nypost.com/2022/09/21/salt-lake-city-sewers-cause-mysterious-music-in-homes-toilets/,2022-09-21,True,nypost.com
New plane being sent to President's summer home...,https://nypost.com/2022/09/20/desantis-apparently-sending-migrants-to-bidens-summer-home/,2022-09-20,True,nypost.com
Migrant mom commits suicide in NYC shelter...,https://nypost.com/2022/09/19/migrant-mom-commits-suicide-in-nyc-shelter-mayor-adams/,2022-09-19,True,nypost.com
'Firm' reportedly worth $23 billion...,https://nypost.com/2022/09/17/british-monarchy-firm-is-worth-at-least-23-billion-report/,2022-09-18,True,nypost.com
Ax-wielding madman runs amok in NYC MCDONALD'S...,https://nypost.com/2022/09/17/axe-wielding-wingnut-runs-amok-in-bronx-mcdonalds/,2022-09-18,True,nypost.com
How social media literally making teens mentally ill...,https://nypost.com/2022/09/17/how-social-media-is-literally-making-teens-mentally-ill-doctor/,2022-09-18,True,nypost.com
HBO photoshops cigarettes out of iconic posters...,https://nypost.com/2022/09/16/hbo-max-photoshops-cigarettes-out-of-iconic-movie-posters/,2022-09-16,True,nypost.com
Huckabee Sanders reveals cancer treatment...,https://nypost.com/2022/09/16/ex-trump-press-secretary-sarah-huckabee-sanders-reveals-cancer-diagnosis,2022-09-16,True,nypost.com
Cop resigns after probe into ONLYFANS porn videos...,https://nypost.com/2022/09/15/detroit-cop-resigns-amid-probe-into-videos-posted-on-onlyfans/,2022-09-15,True,nypost.com
Dominated tennis for decades...,https://nypost.com/2022/09/15/roger-federer-retiring-from-tennis-after-many-challenges/,2022-09-15,True,nypost.com
Publisher used tabloids to demand ADIDAS pay rent -- without disclosing ownership...,https://nypost.com/2022/09/15/mathias-dopfner-demanded-adidas-pay-rent-without-disclosing-he-was-its-landlord/,2022-09-15,True,nypost.com
Chess upset sparks wild claims of cheating -- with vibrating sex toy...,https://nypost.com/2022/09/14/huge-chess-world-upset-of-grandmaster-magnus-carlsen-sparks-wild-claims-of-cheating-with-vibrating-sex-toy/,2022-09-14,True,nypost.com
"Park guests gripe of broken-down rides, filth as prices soar...",https://nypost.com/2022/09/14/disney-world-guests-gripe-of-broken-rides-filth-as-prices-soar/,2022-09-14,True,nypost.com
William and Harry walk behind Queen coffin in poignant reminder of Diana death...,https://nypost.com/2022/09/14/princes-harry-william-walk-together-in-queen-elizabeths-procession/,2022-09-14,True,nypost.com
"NBA owner suspended over use of N-word, 'inappropriate' actions...",https://nypost.com/2022/09/13/robert-sarver-suspended-by-nba-for-racist-sexist-actions/,2022-09-13,True,nypost.com
Declares victory in 'Don't Say Gay' controversy...,https://nypost.com/2022/09/12/disney-ceo-bob-chapek-responds-to-dont-say-gay-controversy/,2022-09-12,True,nypost.com
Holiday plane ticket prices hit 5-year high as travel chaos continues...,https://nypost.com/2022/09/12/holiday-plane-ticket-prices-hitting-5-year-high-as-travel-chaos-continues/,2022-09-12,True,nypost.com
UK only invites Bidens to rep USA -- and may put them on bus...,https://nypost.com/2022/09/12/uk-only-invites-bidens-to-rep-us-at-queens-funeral/,2022-09-12,True,nypost.com
FOOTBALL AT 45: THIS WILL BE BRADY'S LAST SEASON... Farewell Tour starts tonight...,https://nypost.com/2022/09/11/tom-brady-expected-to-retire-after-2022-nfl-season/,2022-09-11,True,nypost.com
How libraries turned into hotbeds of political activism...,https://nypost.com/2022/09/10/librarians-go-radical-as-new-woke-policies-take-over-experts/,2022-09-11,True,nypost.com
Video shows homeless fighting in squalid conditions on San Fran street...,https://nypost.com/2022/09/09/video-shows-homeless-fighting-on-san-francisco-street/,2022-09-11,True,nypost.com
BANNON IN CUFFS...,https://nypost.com/2022/09/08/steve-bannon-surrenders-to-new-york-prosecutors/,2022-09-09,True,nypost.com
Biden to attend funeral...,https://nypost.com/2022/09/09/biden-says-he-will-probably-attend-queen-elizabeth-iis-funeral/,2022-09-09,True,nypost.com
APPLE's 'shocker move': Won't raise prices for new iPhones...,https://nypost.com/2022/09/07/apple-doesnt-raise-prices-for-new-iphones-despite-inflation-in-shocker-move,2022-09-07,True,nypost.com
CNN ratings continue to tank; Licht 'has work cut out for him'...,https://nypost.com/2022/09/07/cnn-ratings-continue-to-tank-as-boss-chris-licht-revamps-network/,2022-09-07,True,nypost.com
Frail Queen's 'blue hand' sparks more health concerns...,https://nypost.com/2022/09/06/queens-blue-hand-sparks-health-concerns-at-liz-truss-meeting/,2022-09-07,True,nypost.com
Judge orders White House to turn over emails with Big Tech...,https://nypost.com/2022/09/07/judge-orders-wh-to-turn-over-emails-fauci-jean-pierre-sent-big-tech/,2022-09-07,True,nypost.com
Newsom slammed for AC 'double standard'...,https://nypost.com/2022/09/07/gavin-newsom-slammed-for-ac-double-standard-amid-heatwave/,2022-09-07,True,nypost.com
POLITICO owner says TIKTOK 'should be banned in every democracy'...,https://nypost.com/2022/09/07/tiktok-should-be-banned-in-every-democracy-politico-owner-says/,2022-09-07,True,nypost.com
8-hour traffic jam to leave!,https://nypost.com/2022/09/06/burning-man-ends-with-8-hour-traffic-jam-huge-fight/,2022-09-06,True,nypost.com
"Irish teacher suspended from school, jailed over trans pronouns flap...",https://nypost.com/2022/09/06/teacher-enoch-burke-jailed-over-trans-pronouns-flap/,2022-09-06,True,nypost.com
'Dead' man shocks docs with movement before organs harvested...,https://nypost.com/2022/09/05/dead-man-shocks-docs-with-movement-before-organs-are-harvested/,2022-09-05,True,nypost.com
"LeBron James, Drake sued for $10M over 'BLACK ICE' rights...",https://nypost.com/2022/09/05/lebron-james-drake-sued-over-hockey-film-black-ice-rights/,2022-09-05,True,nypost.com
UPDATE: BED BATH exec jumps to death in NYC...,https://nypost.com/2022/09/04/bed-bath-beyond-exec-gustavo-arnal-faced-1-2b-suit-before-suicide/,2022-09-05,True,nypost.com
Vegas cops release pics of suspect in stabbing death of reporter...,https://nypost.com/2022/09/05/las-vegas-police-release-pics-of-suspect-in-fatal-stabbing-of-jeff-german/,2022-09-05,True,nypost.com
BED BATH exec jumps to death from 'Jenga Building'...,https://nypost.com/2022/09/04/bed-bath-beyond-exec-gustavo-arnal-idd-as-nyc-jenga-building-jumper-source/,2022-09-04,True,nypost.com
"11,179 govt docs, photographs...",https://nypost.com/2022/09/02/detailed-inventory-of-trump-mar-a-lago-fbi-raid-released/,2022-09-02,True,nypost.com
CNN Harwood quits as new boss Licht cleans house...,https://nypost.com/2022/09/02/cnns-john-harwood-is-out-as-new-boss-chris-licht-cleans-house/,2022-09-02,True,nypost.com
Famed investor sees stock market 'tragedy' when 'superbubble' bursts...,https://nypost.com/2022/09/01/famed-investor-jeremy-grantham-sees-stock-market-tragedy-when-superbubble-bursts/,2022-09-01,True,nypost.com
New Titanic wreckage revealed in never-before-seen video...,https://nypost.com/2022/08/31/new-titanic-wreckage-revealed-in-exciting-never-before-seen-video/,2022-08-31,True,nypost.com
'Creepy' butt taps of 16-year-old prompt outrage...,https://nypost.com/2022/08/30/creepy-butt-taps-of-16-year-old-sara-bejlek-prompt-us-open-outrage/,2022-08-30,True,nypost.com
How Gen Z is killing hookup culture...,https://nypost.com/2022/08/30/hinge-survey-says-gen-z-is-killing-hookup-culture/,2022-08-30,True,nypost.com
Video shows frantic crowd fleeing bull charging into stands at Florida rodeo...,https://nypost.com/2022/08/30/florida-state-fairgrounds-crowd-flees-charging-bull-video/,2022-08-30,True,nypost.com
'Remarkably uncertain time'...,https://nypost.com/2022/08/29/home-sale-cancellations-rise-in-remarkably-uncertain-time/,2022-08-29,True,nypost.com
'Straight Pride' march leads to violent clash outside abortion clinic...,https://nypost.com/2022/08/28/straight-pride-march-clashes-with-protesters-in-california/,2022-08-29,True,nypost.com
"Ozzy Osbourne moving back to England, doesn't want to 'die in crazy America'...",https://nypost.com/2022/08/28/ozzy-osbourne-moving-back-to-england-doesnt-want-to-die-in-crazy-america/,2022-08-29,True,nypost.com
BILLS cut 'Punt God' after gang-rape accusations...,https://nypost.com/2022/08/27/bills-release-punter-matt-araiza-after-gang-rape-accusations/,2022-08-28,True,nypost.com
Workers fear torture...,https://nypost.com/2022/08/27/ukraine-nuclear-plant-workers-fear-russian-torture-ahead-of-un-visit/,2022-08-28,True,nypost.com
Mysterious purple cloud ominously descends on city...,https://nypost.com/2022/08/26/mysterious-purple-cloud-ominously-descends-upon-chilean-city/,2022-08-26,True,nypost.com
Student who tracks celebs' flights will stop publishing whereabouts -- for a price...,https://nypost.com/2022/08/25/flight-tracker-jack-sweeney-will-stop-publishing-elon-musks-whereabouts-for-a-price/,2022-08-26,True,nypost.com
DEVINE: Warning signs for Republicans abound...,https://nypost.com/2022/08/24/warning-signs-for-the-gop-abound/,2022-08-25,True,nypost.com
"Ex-NYPOST owner, Ponzi schemer...",https://nypost.com/2022/08/25/jeffrey-epstein-former-mentor-steven-hoffenberg-77-found-dead-in-ct-home/,2022-08-25,True,nypost.com
Why Jamie Dimon quietly clamping down on remote work...,https://nypost.com/2022/08/25/why-jamie-dimon-is-quietly-clamping-down-on-remote-work-at-jpmorgan/,2022-08-25,True,nypost.com
STUDY: Sitting all day long increases risk of death...,https://nypost.com/2022/08/24/sitting-all-day-long-increases-risk-of-death-health-problems-studies/,2022-08-24,True,nypost.com
Woman sues psychiatrist for approving gender transition...,https://nypost.com/2022/08/24/woman-sues-psychiatrist-for-approving-gender-transition/,2022-08-24,True,nypost.com
Dodges jail...,https://nypost.com/2022/08/23/nancy-pelosis-husband-paul-pleads-guilty-to-dui-for-drunken-crash/,2022-08-23,True,nypost.com
Larry Summers blasts: Inflationary...,https://nypost.com/2022/08/23/larry-summers-defends-stance-student-loan-debt-relief-is-inflationary/,2022-08-23,True,nypost.com
USA warns of intensified attacks; Warns Americans to leave...,https://nypost.com/2022/08/23/us-warns-of-russian-attacks-in-ukraine-tells-americans-to-leave/,2022-08-23,True,nypost.com
Explosive detonated after being discovered in WV federal courthouse... Developing...,https://nypost.com/2022/08/22/explosive-detonated-after-being-discovered-in-federal-courthouse-in-west-virginia/,2022-08-22,True,nypost.com
Home prices plunging in 'pandemic boomtowns' as market slumps...,https://nypost.com/2022/08/22/home-prices-plunging-in-pandemic-boomtowns-as-market-slumps/,2022-08-22,True,nypost.com
"Playboy bunnies fed to Hef like 'meat' in 'gross, hoarder' orgy room...",https://nypost.com/2022/08/22/playboy-bunnies-fed-to-hef-like-meat-in-gross-hoarder-orgy-room/,2022-08-22,True,nypost.com
Summers urges Fed to end 'confusion'...,https://nypost.com/2022/08/22/larry-summers-urges-fed-to-admit-unemployment-will-rise-end-confusion/,2022-08-22,True,nypost.com
OZ: POLITICS GOES TO SH*T,https://nypost.com/2022/08/20/dr-oz-mocked-after-poop-tweets-resurface/,2022-08-21,True,nypost.com
2 bitten by sharks on same day in SC...,https://nypost.com/2022/08/18/2-people-bitten-by-sharks-in-myrtle-beach-on-same-day/,2022-08-19,True,nypost.com
More heat on Finland PM... Video shows married leader 'dancing intimately' with mystery man...,https://nypost.com/2022/08/19/finnish-pm-sanna-marin-danced-intimately-with-man-at-club/,2022-08-19,True,nypost.com
New reality show wants to leak your sex tape -- then review it...,https://nypost.com/2022/08/18/new-show-good-sex-wants-to-leak-your-sex-tape-and-review-it/,2022-08-19,True,nypost.com
YALE prof ripped for helping toddlers with 'gender journey'...,https://nypost.com/2022/08/19/yale-professor-helps-3-year-olds-with-gender-journey/,2022-08-19,True,nypost.com
DR DOOM: Fed still needs to 'shock market'...,https://nypost.com/2022/08/17/fed-still-needs-to-shock-the-market-economist-henry-kaufman/,2022-08-18,True,nypost.com
Hearing on unsealing FBI raid affidavit underway... Developing...,https://nypost.com/2022/08/18/hearing-on-unsealing-trump-fbi-raid-affidavit-underway/,2022-08-18,True,nypost.com
Salman Rushdie attacker surprised author survived: Jailhouse interview...,https://nypost.com/2022/08/17/alleged-salman-rushdie-attacker-didnt-think-author-would-survive/,2022-08-17,True,nypost.com
'Big Short' investor dumps portfolio after crash warnings...,https://nypost.com/2022/08/15/michael-burry-dumps-stock-portfolio-after-market-crash-warnings/,2022-08-16,True,nypost.com
CNBC boss to step down after 17-years...,https://nypost.com/2022/08/16/cnbc-boss-mark-hoffman-to-step-down-after-17-year-reign/,2022-08-16,True,nypost.com
Trump warns 'terrible things going to happen'...,https://nypost.com/2022/08/15/trump-vows-hell-help-us-after-sneak-attack-fbi-raid/,2022-08-16,True,nypost.com
Man wrestles shark on NY beach in shocking video: 'Holy sh*t!',https://nypost.com/2022/08/15/man-filmed-wrestling-with-shark-on-long-island-beach-holy-s-t/,2022-08-15,True,nypost.com
NYC moving migrants into famed luxury Times Square hotel...,https://nypost.com/2022/08/15/row-nyc-hotel-being-turned-into-migrant-shelter/,2022-08-15,True,nypost.com
"Why wealthy, celebs turning to psychedelics...",https://nypost.com/2022/08/15/ayahuasca-psychedelics-a-hit-with-celebs-like-aaron-rodgers/,2022-08-15,True,nypost.com
