identifier,handle,file_name,url,mtime,size,md5,sha1
berkeleyside-2022,Berkeleyside,berkeleyside-2022-05-17T06:43:34.518191-07:00.jpg,https://archive.org/download/berkeleyside-2022/berkeleyside-2022-05-17T06:43:34.518191-07:00.jpg,2022-05-17 13:43:37,376351,0cacae0a9e7287c8ee529e365ef30ad5,974c2cc0e31ee233a1f9bfabaea0eb1766b7b5ae
berkeleyside-2022,Berkeleyside,berkeleyside-2022-05-18T06:46:28.084815-07:00.jpg,https://archive.org/download/berkeleyside-2022/berkeleyside-2022-05-18T06:46:28.084815-07:00.jpg,2022-05-18 13:46:33,377668,496d009ab24ce8b9e92e5f81c8ec0bc9,fa2a3fac4e348fb3813aa85d24f57e9f11e01350
eastbaytimes-2022,EastBayTimes,EastBayTimes-2022-03-22T19:08:40.505350-07:00.jpg,https://archive.org/download/eastbaytimes-2022/EastBayTimes-2022-03-22T19:08:40.505350-07:00.jpg,2022-03-23 02:08:46,325845,95471636468433eaa3a7e40dc023d394,38ae8ecaa08f92d950044048841b0f8d773408a2
eastbaytimes-2022,EastBayTimes,EastBayTimes-2022-03-23T06:39:31.052597-07:00.jpg,https://archive.org/download/eastbaytimes-2022/EastBayTimes-2022-03-23T06:39:31.052597-07:00.jpg,2022-03-23 13:39:35,336680,217af4445bf738e77674609b0d6fa2db,88501db9d309f608fd3332f880cb6fb95e7a52a9
eastbaytimes-2022,EastBayTimes,EastBayTimes-2022-03-23T19:06:46.576899-07:00.jpg,https://archive.org/download/eastbaytimes-2022/EastBayTimes-2022-03-23T19:06:46.576899-07:00.jpg,2022-03-24 02:06:49,326856,db9f7af6b050a6a6395a8046fec73bfb,68ab140c24d62ffd2ffad8889afebd07ddc0d75a
eastbaytimes-2022,EastBayTimes,EastBayTimes-2022-03-24T06:39:07.278174-07:00.jpg,https://archive.org/download/eastbaytimes-2022/EastBayTimes-2022-03-24T06:39:07.278174-07:00.jpg,2022-03-24 13:39:11,338256,04350de7e5c18310df02da915c468166,3cc300505f22b4ceac019787710dedf41e0e1da2
eastbaytimes-2022,EastBayTimes,EastBayTimes-2022-03-24T19:04:35.514488-07:00.jpg,https://archive.org/download/eastbaytimes-2022/EastBayTimes-2022-03-24T19:04:35.514488-07:00.jpg,2022-03-25 02:04:36,341368,d54572968c5887c0edc54c469faf6489,67328033d0a1ef31c1bb658f38341799a02a0421
eastbaytimes-2022,EastBayTimes,EastBayTimes-2022-03-25T06:55:47.010816-07:00.jpg,https://archive.org/download/eastbaytimes-2022/EastBayTimes-2022-03-25T06:55:47.010816-07:00.jpg,2022-03-25 13:55:49,318795,db0d544a4f4279550e28cd9ddd44bffa,5c6814bf521d10eeffd27fcc3e21143376df6d34
eastbaytimes-2022,EastBayTimes,EastBayTimes-2022-03-27T06:36:18.480010-07:00.jpg,https://archive.org/download/eastbaytimes-2022/EastBayTimes-2022-03-27T06:36:18.480010-07:00.jpg,2022-03-27 13:36:19,401839,5b6bf2c9d6bbaee00a88e88574135b21,884ad14cb25ca85c0aa9215d83152d7657312b76
eastbaytimes-2022,EastBayTimes,EastBayTimes-2022-03-28T06:38:52.867329-07:00.jpg,https://archive.org/download/eastbaytimes-2022/EastBayTimes-2022-03-28T06:38:52.867329-07:00.jpg,2022-03-28 13:38:59,331624,9835f1428a2e0036937e56582deec689,6ab3653d16a403011967f43b813b45b35d8a7e39
eastbaytimes-2022,EastBayTimes,EastBayTimes-2022-03-29T06:39:10.411542-07:00.jpg,https://archive.org/download/eastbaytimes-2022/EastBayTimes-2022-03-29T06:39:10.411542-07:00.jpg,2022-03-29 13:39:11,313096,0dcba806b38cafc2aa0505a2362304ea,347a60d8d629aa59179ce181214c3a3ca017ade7
eastbaytimes-2022,EastBayTimes,EastBayTimes-2022-03-30T06:39:31.330831-07:00.jpg,https://archive.org/download/eastbaytimes-2022/EastBayTimes-2022-03-30T06:39:31.330831-07:00.jpg,2022-03-30 13:39:32,294360,14280b33ee958c2fbdb4efba6a8ca561,7ae81738c8ffd12aa7e6c3dc37503a8e8ce01387
eastbaytimes-2022,EastBayTimes,eastbaytimes-2022-03-31T06:39:58.592367-07:00.jpg,https://archive.org/download/eastbaytimes-2022/eastbaytimes-2022-03-31T06:39:58.592367-07:00.jpg,2022-03-31 13:40:03,285497,daaf8c99b3e090bbb6616c0fa9ca552f,4b7bae4af2847e55b49b2c04e7c7f0e9de3061b4
eastbaytimes-2022,EastBayTimes,eastbaytimes-2022-04-01T06:42:14.017324-07:00.jpg,https://archive.org/download/eastbaytimes-2022/eastbaytimes-2022-04-01T06:42:14.017324-07:00.jpg,2022-04-01 13:42:16,307365,54854430db351d4a7a0fdd6e9c839fe6,c17ecd3216dfd52ee0be0ee2241fcda1a0c0fba3
eastbaytimes-2022,EastBayTimes,eastbaytimes-2022-04-02T06:37:09.255551-07:00.jpg,https://archive.org/download/eastbaytimes-2022/eastbaytimes-2022-04-02T06:37:09.255551-07:00.jpg,2022-04-02 13:37:10,334417,999b51a48a6f1812869e8d02bf49472b,c0f9641a55bb835a34551a94f1430669363d2a26
eastbaytimes-2022,EastBayTimes,eastbaytimes-2022-04-04T06:39:51.745915-07:00.jpg,https://archive.org/download/eastbaytimes-2022/eastbaytimes-2022-04-04T06:39:51.745915-07:00.jpg,2022-04-04 13:39:52,301866,68807c9b849cb5d39da31765003a9e3e,39f71f399026edb51c2b11606fb08b7087316c38
