identifier,handle,file_name,date,performance,accessibility,best_practices,seo,pwa
9to5mac-2022,9to5mac,9to5mac-2022-09-06T16:03:02.740748-07:00.lighthouse.json,2022-09-06,0.23,0.65,0.83,0.89,0.6
9to5mac-2022,9to5mac,9to5mac-2022-09-07T05:09:46.847936-07:00.lighthouse.json,2022-09-07,0.21,0.65,0.75,0.89,0.6
9to5mac-2022,9to5mac,9to5mac-2022-09-07T15:56:51.558260-07:00.lighthouse.json,2022-09-07,0.22,0.72,0.75,0.96,0.6
9to5mac-2022,9to5mac,9to5mac-2022-09-08T03:59:43.159156-07:00.lighthouse.json,2022-09-08,0.27,0.65,0.75,0.89,0.6
9to5mac-2022,9to5mac,9to5mac-2022-09-08T16:53:52.063528-07:00.lighthouse.json,2022-09-08,0.27,0.65,0.75,0.89,0.6
9to5mac-2022,9to5mac,9to5mac-2022-09-09T04:01:43.698230-07:00.lighthouse.json,2022-09-09,0.24,0.65,0.58,0.89,0.6
9to5mac-2022,9to5mac,9to5mac-2022-09-09T16:01:31.751607-07:00.lighthouse.json,2022-09-09,0.25,0.72,0.58,0.96,0.6
9to5mac-2022,9to5mac,9to5mac-2022-09-10T03:51:50.250351-07:00.lighthouse.json,2022-09-10,0.25,0.65,0.75,0.89,0.6
9to5mac-2022,9to5mac,9to5mac-2022-09-10T16:03:58.856666-07:00.lighthouse.json,2022-09-10,0.23,0.72,0.75,0.96,0.6
9to5mac-2022,9to5mac,9to5mac-2022-09-11T03:53:11.028101-07:00.lighthouse.json,2022-09-11,0.21,0.65,0.75,0.89,0.6
abc-2022,ABC,abc-2022-09-05T06:57:59.707252-04:00.lighthouse.json,2022-09-05,0.21,0.69,0.92,0.92,0.5
abc-2022,ABC,abc-2022-09-05T09:18:11.239004-04:00.lighthouse.json,2022-09-05,0.2,0.69,0.92,0.92,0.5
abc-2022,ABC,abc-2022-09-05T17:18:33.176862-04:00.lighthouse.json,2022-09-05,0.19,0.69,0.92,0.92,0.5
abc-2022,ABC,abc-2022-09-05T18:57:56.889579-04:00.lighthouse.json,2022-09-05,0.18,0.69,0.92,0.92,0.5
abc-2022,ABC,abc-2022-09-06T06:53:29.080042-04:00.lighthouse.json,2022-09-06,0.19,0.69,0.92,0.92,0.5
abc-2022,ABC,abc-2022-09-06T17:18:39.782460-04:00.lighthouse.json,2022-09-06,0.19,0.69,0.83,0.92,0.5
abc-2022,ABC,abc-2022-09-06T19:03:18.469872-04:00.lighthouse.json,2022-09-06,0.19,0.69,0.83,0.92,0.5
abc-2022,ABC,abc-2022-09-07T08:09:35.733096-04:00.lighthouse.json,2022-09-07,0.21,0.71,0.83,0.92,0.5
abc-2022,ABC,abc-2022-09-07T09:52:26.533297-04:00.lighthouse.json,2022-09-07,0.21,0.69,0.83,0.92,0.5
abc-2022,ABC,abc-2022-09-07T17:15:35.628941-04:00.lighthouse.json,2022-09-07,0.19,0.69,0.83,0.92,0.5
abc-2022,ABC,abc-2022-09-07T18:57:44.908224-04:00.lighthouse.json,2022-09-07,0.15,0.69,0.83,0.92,0.5
abc-2022,ABC,abc-2022-09-08T06:59:33.982994-04:00.lighthouse.json,2022-09-08,0.18,0.69,0.83,0.92,0.5
abc-2022,ABC,abc-2022-09-08T09:21:05.448685-04:00.lighthouse.json,2022-09-08,0.14,0.69,0.83,0.92,0.5
abc-2022,ABC,abc-2022-09-08T15:04:18.216444-04:00.lighthouse.json,2022-09-08,0.24,0.67,0.83,0.92,0.5
abc-2022,ABC,abc-2022-09-08T17:26:13.856037-04:00.lighthouse.json,2022-09-08,0.24,0.67,0.83,0.92,0.5
abc-2022,ABC,abc-2022-09-08T19:53:49.912355-04:00.lighthouse.json,2022-09-08,0.28,0.67,0.83,0.92,0.5
abc-2022,ABC,abc-2022-09-09T07:02:36.577927-04:00.lighthouse.json,2022-09-09,0.21,0.69,0.83,0.92,0.5
abc-2022,ABC,abc-2022-09-09T09:28:38.127310-04:00.lighthouse.json,2022-09-09,0.27,0.67,0.83,0.92,0.5
abc-2022,ABC,abc-2022-09-09T17:18:32.613575-04:00.lighthouse.json,2022-09-09,0.21,0.69,0.83,0.92,0.5
abc-2022,ABC,abc-2022-09-09T19:01:30.026252-04:00.lighthouse.json,2022-09-09,0.2,0.69,0.83,0.92,0.5
abc-2022,ABC,abc-2022-09-10T06:51:39.857252-04:00.lighthouse.json,2022-09-10,0.15,0.69,0.83,0.92,0.5
abc-2022,ABC,abc-2022-09-10T09:01:09.815426-04:00.lighthouse.json,2022-09-10,0.17,0.71,0.83,0.92,0.5
abc-2022,ABC,abc-2022-09-10T17:19:14.780332-04:00.lighthouse.json,2022-09-10,0.21,0.71,0.83,0.92,0.5
abc-2022,ABC,abc-2022-09-10T19:03:30.218661-04:00.lighthouse.json,2022-09-10,0.18,0.69,0.83,0.92,0.5
abc-2022,ABC,abc-2022-09-11T06:52:23.233718-04:00.lighthouse.json,2022-09-11,0.2,0.69,0.83,0.92,0.5
abc-2022,ABC,abc-2022-09-11T08:58:24.843232-04:00.lighthouse.json,2022-09-11,0.2,0.69,0.83,0.92,0.5
abc-2022,ABC,abc-2022-09-11T17:19:15.057864-04:00.lighthouse.json,2022-09-11,0.21,0.71,0.83,0.92,0.5
abc15-2022,ABC15,abc15-2022-09-05T03:58:11.815299-07:00.lighthouse.json,2022-09-05,0.19,0.89,0.92,0.84,0.4
abc15-2022,ABC15,abc15-2022-09-05T15:58:19.138060-07:00.lighthouse.json,2022-09-05,0.2,0.89,0.92,0.84,0.4
abc15-2022,ABC15,abc15-2022-09-06T03:53:31.552363-07:00.lighthouse.json,2022-09-06,0.2,0.94,0.75,0.91,0.4
abc15-2022,ABC15,abc15-2022-09-06T16:03:57.864252-07:00.lighthouse.json,2022-09-06,0.18,0.96,0.75,0.91,0.4
abc15-2022,ABC15,abc15-2022-09-07T05:09:33.113464-07:00.lighthouse.json,2022-09-07,0.19,0.98,0.67,0.91,0.4
abc15-2022,ABC15,abc15-2022-09-07T15:58:43.258584-07:00.lighthouse.json,2022-09-07,0.14,0.89,0.83,0.84,0.4
abc15-2022,ABC15,abc15-2022-09-08T03:59:35.571382-07:00.lighthouse.json,2022-09-08,0.16,0.89,0.83,0.84,0.4
abc15-2022,ABC15,abc15-2022-09-08T16:53:52.820633-07:00.lighthouse.json,2022-09-08,0.21,0.89,0.83,0.84,0.4
abc15-2022,ABC15,abc15-2022-09-09T04:02:29.478736-07:00.lighthouse.json,2022-09-09,0.21,0.98,0.83,0.91,0.4
abc15-2022,ABC15,abc15-2022-09-09T16:02:20.460940-07:00.lighthouse.json,2022-09-09,0.18,0.89,0.83,0.84,0.4
abc15-2022,ABC15,abc15-2022-09-10T03:51:35.492513-07:00.lighthouse.json,2022-09-10,0.19,0.91,0.67,0.84,0.4
abc15-2022,ABC15,abc15-2022-09-10T16:03:16.962430-07:00.lighthouse.json,2022-09-10,0.23,0.91,0.83,0.84,0.4
abc15-2022,ABC15,abc15-2022-09-11T03:52:24.197684-07:00.lighthouse.json,2022-09-11,0.2,0.94,0.75,0.91,0.4
abc7-2022,ABC7,abc7-2022-09-05T03:57:49.468883-07:00.lighthouse.json,2022-09-05,0.23,0.61,0.75,0.84,0.5
abc7-2022,ABC7,abc7-2022-09-05T11:30:21.343232-07:00.lighthouse.json,2022-09-05,0.24,0.61,0.75,0.84,0.5
abc7-2022,ABC7,abc7-2022-09-05T15:58:37.999798-07:00.lighthouse.json,2022-09-05,0.2,0.61,0.75,0.84,0.5
abc7-2022,ABC7,abc7-2022-09-06T03:53:24.568511-07:00.lighthouse.json,2022-09-06,0.36,0.61,0.75,0.84,0.5
abc7-2022,ABC7,abc7-2022-09-06T16:03:02.067640-07:00.lighthouse.json,2022-09-06,0.24,0.61,0.75,0.84,0.5
abc7-2022,ABC7,abc7-2022-09-07T05:10:20.880563-07:00.lighthouse.json,2022-09-07,0.23,0.61,0.75,0.84,0.5
abc7-2022,ABC7,abc7-2022-09-07T12:13:25.381191-07:00.lighthouse.json,2022-09-07,0.23,0.61,0.75,0.84,0.5
abc7-2022,ABC7,abc7-2022-09-07T15:58:15.234487-07:00.lighthouse.json,2022-09-07,0.27,0.61,0.75,0.84,0.5
abc7-2022,ABC7,abc7-2022-09-08T03:59:55.656281-07:00.lighthouse.json,2022-09-08,0.23,0.61,0.75,0.84,0.5
abc7-2022,ABC7,abc7-2022-09-08T16:54:03.278547-07:00.lighthouse.json,2022-09-08,0.31,0.61,0.75,0.84,0.5
abc7-2022,ABC7,abc7-2022-09-09T04:02:10.782333-07:00.lighthouse.json,2022-09-09,0.24,0.59,0.75,0.84,0.5
abc7-2022,ABC7,abc7-2022-09-09T11:35:58.847334-07:00.lighthouse.json,2022-09-09,0.24,0.61,0.75,0.84,0.5
abc7-2022,ABC7,abc7-2022-09-09T16:01:52.607766-07:00.lighthouse.json,2022-09-09,0.23,0.61,0.75,0.84,0.5
abc7-2022,ABC7,abc7-2022-09-10T03:51:50.004959-07:00.lighthouse.json,2022-09-10,0.32,0.61,0.75,0.84,0.5
abc7-2022,ABC7,abc7-2022-09-10T11:34:48.329263-07:00.lighthouse.json,2022-09-10,0.34,0.61,0.75,0.84,0.5
abc7-2022,ABC7,abc7-2022-09-10T16:03:57.799878-07:00.lighthouse.json,2022-09-10,0.21,0.61,0.75,0.84,0.5
abc7-2022,ABC7,abc7-2022-09-11T03:53:03.997685-07:00.lighthouse.json,2022-09-11,0.23,0.61,0.75,0.84,0.5
abqjournal-2022,ABQJournal,abqjournal-2022-09-05T04:57:42.613893-06:00.lighthouse.json,2022-09-05,0.03,0.75,0.83,0.5,0.2
abqjournal-2022,ABQJournal,abqjournal-2022-09-05T16:57:53.165103-06:00.lighthouse.json,2022-09-05,0.03,0.75,0.83,0.5,0.2
abqjournal-2022,ABQJournal,abqjournal-2022-09-06T04:53:17.150940-06:00.lighthouse.json,2022-09-06,0.03,0.75,0.83,0.5,0.2
abqjournal-2022,ABQJournal,abqjournal-2022-09-06T17:03:04.732656-06:00.lighthouse.json,2022-09-06,0.04,0.75,0.83,0.5,0.2
abqjournal-2022,ABQJournal,abqjournal-2022-09-07T06:09:30.904025-06:00.lighthouse.json,2022-09-07,0.03,0.75,0.75,0.5,0.2
abqjournal-2022,ABQJournal,abqjournal-2022-09-07T16:57:55.774175-06:00.lighthouse.json,2022-09-07,0.03,0.75,0.75,0.5,0.2
abqjournal-2022,ABQJournal,abqjournal-2022-09-08T04:59:33.160907-06:00.lighthouse.json,2022-09-08,0.03,0.75,0.75,0.5,0.2
abqjournal-2022,ABQJournal,abqjournal-2022-09-08T17:53:55.574557-06:00.lighthouse.json,2022-09-08,0.02,0.75,0.75,0.5,0.2
abqjournal-2022,ABQJournal,abqjournal-2022-09-09T05:01:40.121755-06:00.lighthouse.json,2022-09-09,0.01,0.75,0.75,0.5,0.2
abqjournal-2022,ABQJournal,abqjournal-2022-09-09T17:02:06.969563-06:00.lighthouse.json,2022-09-09,0.04,0.75,0.75,0.5,0.2
abqjournal-2022,ABQJournal,abqjournal-2022-09-10T04:51:35.326390-06:00.lighthouse.json,2022-09-10,0.03,0.75,0.75,0.5,0.2
abqjournal-2022,ABQJournal,abqjournal-2022-09-10T17:04:01.208338-06:00.lighthouse.json,2022-09-10,0.03,0.75,0.75,0.5,0.2
abqjournal-2022,ABQJournal,abqjournal-2022-09-11T04:53:14.192018-06:00.lighthouse.json,2022-09-11,0.04,0.75,0.75,0.5,0.2
ainonline-2022,AINonline,ainonline-2022-09-05T06:58:13.848611-04:00.lighthouse.json,2022-09-05,0.24,0.77,0.75,0.76,0.6
ainonline-2022,AINonline,ainonline-2022-09-05T18:58:05.315720-04:00.lighthouse.json,2022-09-05,0.24,0.77,0.75,0.76,0.6
ainonline-2022,AINonline,ainonline-2022-09-06T06:53:04.251918-04:00.lighthouse.json,2022-09-06,0.09,0.77,0.75,0.76,0.6
ainonline-2022,AINonline,ainonline-2022-09-06T19:03:02.947180-04:00.lighthouse.json,2022-09-06,0.05,0.77,0.75,0.76,0.6
ainonline-2022,AINonline,ainonline-2022-09-07T08:10:03.189074-04:00.lighthouse.json,2022-09-07,0.14,0.77,0.75,0.76,0.6
ainonline-2022,AINonline,ainonline-2022-09-07T18:58:43.887666-04:00.lighthouse.json,2022-09-07,0.14,0.77,0.75,0.76,0.6
ainonline-2022,AINonline,ainonline-2022-09-08T06:59:39.176000-04:00.lighthouse.json,2022-09-08,0.1,0.77,0.75,0.76,0.6
ainonline-2022,AINonline,ainonline-2022-09-08T19:54:36.027181-04:00.lighthouse.json,2022-09-08,0.1,0.77,0.75,0.76,0.6
ainonline-2022,AINonline,ainonline-2022-09-09T07:01:47.009026-04:00.lighthouse.json,2022-09-09,0.07,0.77,0.75,0.76,0.6
ainonline-2022,AINonline,ainonline-2022-09-09T19:01:32.951573-04:00.lighthouse.json,2022-09-09,0.11,0.77,0.75,0.76,0.6
ainonline-2022,AINonline,ainonline-2022-09-10T06:51:54.066290-04:00.lighthouse.json,2022-09-10,0.19,0.77,0.75,0.76,0.6
ainonline-2022,AINonline,ainonline-2022-09-10T19:03:55.377086-04:00.lighthouse.json,2022-09-10,0.14,0.77,0.75,0.76,0.6
ainonline-2022,AINonline,ainonline-2022-09-11T06:52:19.544776-04:00.lighthouse.json,2022-09-11,0.18,0.77,0.75,0.76,0.6
ajenglish-2022,AJEnglish,ajenglish-2022-09-05T13:58:08.196619+03:00.lighthouse.json,2022-09-05,0.28,1.0,0.92,0.98,0.3
ajenglish-2022,AJEnglish,ajenglish-2022-09-06T01:57:57.375161+03:00.lighthouse.json,2022-09-05,0.29,1.0,0.92,0.98,0.3
ajenglish-2022,AJEnglish,ajenglish-2022-09-06T13:54:21.035592+03:00.lighthouse.json,2022-09-06,0.29,1.0,0.92,0.98,0.3
ajenglish-2022,AJEnglish,ajenglish-2022-09-07T02:03:58.109611+03:00.lighthouse.json,2022-09-06,0.31,1.0,0.92,0.99,0.3
ajenglish-2022,AJEnglish,ajenglish-2022-09-07T15:09:19.057937+03:00.lighthouse.json,2022-09-07,0.29,1.0,0.92,0.98,0.3
ajenglish-2022,AJEnglish,ajenglish-2022-09-08T01:57:17.123030+03:00.lighthouse.json,2022-09-07,0.28,1.0,0.92,0.98,0.3
ajenglish-2022,AJEnglish,ajenglish-2022-09-08T14:00:23.066893+03:00.lighthouse.json,2022-09-08,0.3,1.0,0.92,0.98,0.3
ajenglish-2022,AJEnglish,ajenglish-2022-09-09T02:54:35.294781+03:00.lighthouse.json,2022-09-08,0.24,0.98,0.83,0.99,0.3
ajenglish-2022,AJEnglish,ajenglish-2022-09-09T14:01:59.565195+03:00.lighthouse.json,2022-09-09,0.34,1.0,0.92,0.99,0.3
ajenglish-2022,AJEnglish,ajenglish-2022-09-10T02:01:48.067466+03:00.lighthouse.json,2022-09-09,0.28,1.0,0.92,0.99,0.3
ajenglish-2022,AJEnglish,ajenglish-2022-09-10T13:51:35.997673+03:00.lighthouse.json,2022-09-10,0.25,1.0,0.83,0.99,0.3
ajenglish-2022,AJEnglish,ajenglish-2022-09-11T02:04:00.166337+03:00.lighthouse.json,2022-09-10,0.3,1.0,0.92,0.99,0.3
ajenglish-2022,AJEnglish,ajenglish-2022-09-11T13:53:04.231250+03:00.lighthouse.json,2022-09-11,0.3,1.0,0.92,0.99,0.3
ap-2022,AP,ap-2022-09-05T06:58:30.452788-04:00.lighthouse.json,2022-09-05,0.24,0.87,0.92,0.92,0.7
ap-2022,AP,ap-2022-09-05T09:18:11.599402-04:00.lighthouse.json,2022-09-05,0.37,0.86,0.92,0.92,0.7
ap-2022,AP,ap-2022-09-05T17:18:38.091543-04:00.lighthouse.json,2022-09-05,0.29,0.87,0.92,0.92,0.7
ap-2022,AP,ap-2022-09-05T18:57:52.141175-04:00.lighthouse.json,2022-09-05,0.33,0.86,0.92,0.92,0.7
ap-2022,AP,ap-2022-09-06T06:53:58.508329-04:00.lighthouse.json,2022-09-06,0.23,0.86,0.92,0.92,0.7
ap-2022,AP,ap-2022-09-06T17:19:00.369697-04:00.lighthouse.json,2022-09-06,0.25,0.86,0.92,0.92,0.7
ap-2022,AP,ap-2022-09-06T19:03:13.964513-04:00.lighthouse.json,2022-09-06,0.25,0.86,0.92,0.92,0.7
ap-2022,AP,ap-2022-09-07T08:10:49.353188-04:00.lighthouse.json,2022-09-07,0.24,0.86,0.83,0.92,0.7
ap-2022,AP,ap-2022-09-07T09:52:38.263441-04:00.lighthouse.json,2022-09-07,0.23,0.86,0.83,0.92,0.7
ap-2022,AP,ap-2022-09-07T17:15:43.901277-04:00.lighthouse.json,2022-09-07,0.24,0.86,0.83,0.92,0.7
ap-2022,AP,ap-2022-09-07T18:57:35.807596-04:00.lighthouse.json,2022-09-07,0.24,0.86,0.83,0.92,0.7
ap-2022,AP,ap-2022-09-08T07:00:25.426890-04:00.lighthouse.json,2022-09-08,0.37,0.86,0.83,0.92,0.7
ap-2022,AP,ap-2022-09-08T09:21:19.776546-04:00.lighthouse.json,2022-09-08,0.22,0.87,0.83,0.85,0.7
ap-2022,AP,ap-2022-09-08T15:04:14.030152-04:00.lighthouse.json,2022-09-08,0.33,0.85,0.83,0.92,0.7
ap-2022,AP,ap-2022-09-08T17:26:18.487753-04:00.lighthouse.json,2022-09-08,0.23,0.85,0.83,0.92,0.7
ap-2022,AP,ap-2022-09-08T19:55:34.761531-04:00.lighthouse.json,2022-09-08,0.33,0.85,0.83,0.92,0.7
ap-2022,AP,ap-2022-09-09T07:01:48.331198-04:00.lighthouse.json,2022-09-09,0.31,0.85,0.83,0.92,0.7
ap-2022,AP,ap-2022-09-09T09:28:20.110116-04:00.lighthouse.json,2022-09-09,0.29,0.85,0.83,0.92,0.7
ap-2022,AP,ap-2022-09-09T17:18:58.485963-04:00.lighthouse.json,2022-09-09,0.23,0.85,0.83,0.92,0.7
ap-2022,AP,ap-2022-09-09T19:01:33.286080-04:00.lighthouse.json,2022-09-09,0.23,0.85,0.83,0.92,0.7
ap-2022,AP,ap-2022-09-10T06:51:48.778661-04:00.lighthouse.json,2022-09-10,0.25,0.86,0.83,0.92,0.7
ap-2022,AP,ap-2022-09-10T09:01:22.719145-04:00.lighthouse.json,2022-09-10,0.23,0.87,0.83,0.92,0.7
ap-2022,AP,ap-2022-09-10T17:19:09.402085-04:00.lighthouse.json,2022-09-10,0.24,0.86,0.83,0.92,0.7
ap-2022,AP,ap-2022-09-10T19:03:47.026481-04:00.lighthouse.json,2022-09-10,0.26,0.86,0.83,0.92,0.7
ap-2022,AP,ap-2022-09-11T06:52:45.297153-04:00.lighthouse.json,2022-09-11,0.31,0.86,0.83,0.92,0.7
ap-2022,AP,ap-2022-09-11T08:58:51.767117-04:00.lighthouse.json,2022-09-11,0.27,0.86,0.83,0.92,0.7
ap-2022,AP,ap-2022-09-11T17:17:55.418642-04:00.lighthouse.json,2022-09-11,0.24,0.86,0.83,0.92,0.7
aug_chronicle-2022,AUG_Chronicle,aug_chronicle-2022-09-05T07:00:31.919581-04:00.lighthouse.json,2022-09-05,0.83,0.8,0.92,0.85,0.3
aug_chronicle-2022,AUG_Chronicle,aug_chronicle-2022-09-05T19:00:24.362684-04:00.lighthouse.json,2022-09-05,0.81,0.87,0.92,0.92,0.3
aug_chronicle-2022,AUG_Chronicle,aug_chronicle-2022-09-06T06:53:05.421776-04:00.lighthouse.json,2022-09-06,0.46,0.88,0.92,0.93,0.3
aug_chronicle-2022,AUG_Chronicle,aug_chronicle-2022-09-06T19:05:29.929652-04:00.lighthouse.json,2022-09-06,0.85,0.88,0.92,0.93,0.3
aug_chronicle-2022,AUG_Chronicle,aug_chronicle-2022-09-07T08:10:37.024283-04:00.lighthouse.json,2022-09-07,0.86,0.88,0.92,0.92,0.3
aug_chronicle-2022,AUG_Chronicle,aug_chronicle-2022-09-07T18:58:55.304592-04:00.lighthouse.json,2022-09-07,0.76,0.88,0.92,0.93,0.3
aug_chronicle-2022,AUG_Chronicle,aug_chronicle-2022-09-08T06:59:36.307446-04:00.lighthouse.json,2022-09-08,0.77,0.88,0.92,0.93,0.3
aug_chronicle-2022,AUG_Chronicle,aug_chronicle-2022-09-08T19:57:27.381735-04:00.lighthouse.json,2022-09-08,0.77,0.88,0.92,0.93,0.3
aug_chronicle-2022,AUG_Chronicle,aug_chronicle-2022-09-09T07:03:57.748152-04:00.lighthouse.json,2022-09-09,0.79,0.88,0.92,0.93,0.3
aug_chronicle-2022,AUG_Chronicle,aug_chronicle-2022-09-09T19:03:03.952619-04:00.lighthouse.json,2022-09-09,0.75,0.88,0.92,0.93,0.3
aug_chronicle-2022,AUG_Chronicle,aug_chronicle-2022-09-10T06:52:31.638243-04:00.lighthouse.json,2022-09-10,0.78,0.87,0.92,0.92,0.3
aug_chronicle-2022,AUG_Chronicle,aug_chronicle-2022-09-10T19:03:59.375756-04:00.lighthouse.json,2022-09-10,0.76,0.88,0.92,0.93,0.3
aug_chronicle-2022,AUG_Chronicle,aug_chronicle-2022-09-11T06:52:19.592583-04:00.lighthouse.json,2022-09-11,0.83,0.88,0.83,0.93,0.3
adnkronos-2022,Adnkronos,adnkronos-2022-09-05T12:57:49.371595+02:00.lighthouse.json,2022-09-05,0.42,0.93,0.83,0.91,0.6
adnkronos-2022,Adnkronos,adnkronos-2022-09-06T00:58:11.988823+02:00.lighthouse.json,2022-09-05,0.57,0.93,0.83,0.91,0.6
adnkronos-2022,Adnkronos,adnkronos-2022-09-06T12:53:57.945035+02:00.lighthouse.json,2022-09-06,0.4,0.93,0.83,0.91,0.6
adnkronos-2022,Adnkronos,adnkronos-2022-09-07T01:03:30.919956+02:00.lighthouse.json,2022-09-06,0.36,0.93,0.83,0.91,0.6
adnkronos-2022,Adnkronos,adnkronos-2022-09-07T14:09:08.037691+02:00.lighthouse.json,2022-09-07,0.54,0.93,0.83,0.92,0.6
adnkronos-2022,Adnkronos,adnkronos-2022-09-08T00:56:50.281426+02:00.lighthouse.json,2022-09-07,0.47,0.93,0.83,0.91,0.6
adnkronos-2022,Adnkronos,adnkronos-2022-09-08T12:59:36.867016+02:00.lighthouse.json,2022-09-08,0.49,0.93,0.83,0.91,0.6
adnkronos-2022,Adnkronos,adnkronos-2022-09-09T01:53:53.215150+02:00.lighthouse.json,2022-09-08,0.46,0.93,0.83,0.91,0.6
adnkronos-2022,Adnkronos,adnkronos-2022-09-09T13:01:44.050886+02:00.lighthouse.json,2022-09-09,0.24,0.93,0.83,0.92,0.6
adnkronos-2022,Adnkronos,adnkronos-2022-09-10T01:01:48.538416+02:00.lighthouse.json,2022-09-09,0.37,0.93,0.83,0.91,0.6
adnkronos-2022,Adnkronos,adnkronos-2022-09-10T12:52:23.429299+02:00.lighthouse.json,2022-09-10,0.23,0.91,0.83,0.91,0.6
adnkronos-2022,Adnkronos,adnkronos-2022-09-11T01:03:56.498908+02:00.lighthouse.json,2022-09-10,0.38,0.93,0.83,0.91,0.6
adnkronos-2022,Adnkronos,adnkronos-2022-09-11T12:53:04.501405+02:00.lighthouse.json,2022-09-11,0.41,0.93,0.83,0.91,0.6
aftenposten-2022,Aftenposten,aftenposten-2022-09-05T12:58:33.307396+02:00.lighthouse.json,2022-09-05,0.2,0.66,0.83,0.92,0.7
aftenposten-2022,Aftenposten,aftenposten-2022-09-06T00:58:38.563797+02:00.lighthouse.json,2022-09-05,0.3,0.66,0.83,0.92,0.7
aftenposten-2022,Aftenposten,aftenposten-2022-09-06T12:53:29.248554+02:00.lighthouse.json,2022-09-06,0.19,0.66,0.83,0.92,0.7
aftenposten-2022,Aftenposten,aftenposten-2022-09-07T01:04:09.313766+02:00.lighthouse.json,2022-09-06,0.32,0.75,0.83,0.92,0.7
aftenposten-2022,Aftenposten,aftenposten-2022-09-07T14:09:13.679528+02:00.lighthouse.json,2022-09-07,0.24,0.75,0.83,0.92,0.7
aftenposten-2022,Aftenposten,aftenposten-2022-09-08T00:58:47.003849+02:00.lighthouse.json,2022-09-07,0.26,0.75,0.83,0.92,0.7
aftenposten-2022,Aftenposten,aftenposten-2022-09-08T13:00:26.794133+02:00.lighthouse.json,2022-09-08,0.28,0.75,0.83,0.92,0.7
aftenposten-2022,Aftenposten,aftenposten-2022-09-09T01:54:13.571147+02:00.lighthouse.json,2022-09-08,0.28,0.75,0.83,0.92,0.7
aftenposten-2022,Aftenposten,aftenposten-2022-09-09T13:02:04.663876+02:00.lighthouse.json,2022-09-09,0.18,0.75,0.83,0.92,0.7
aftenposten-2022,Aftenposten,aftenposten-2022-09-10T01:01:56.541754+02:00.lighthouse.json,2022-09-09,0.32,0.75,0.83,0.92,0.7
aftenposten-2022,Aftenposten,aftenposten-2022-09-10T12:51:49.159252+02:00.lighthouse.json,2022-09-10,0.27,0.75,0.83,0.92,0.7
aftenposten-2022,Aftenposten,aftenposten-2022-09-11T01:04:01.346798+02:00.lighthouse.json,2022-09-10,0.31,0.75,0.83,0.92,0.7
aftenposten-2022,Aftenposten,aftenposten-2022-09-11T12:52:20.316413+02:00.lighthouse.json,2022-09-11,0.19,0.66,0.83,0.92,0.7
airlinereporter-2022,AirlineReporter,airlinereporter-2022-09-05T03:58:12.387861-07:00.lighthouse.json,2022-09-05,0.48,0.84,0.67,0.96,0.4
airlinereporter-2022,AirlineReporter,airlinereporter-2022-09-05T15:58:00.807225-07:00.lighthouse.json,2022-09-05,0.49,0.84,0.67,0.96,0.4
airlinereporter-2022,AirlineReporter,airlinereporter-2022-09-06T03:53:58.657884-07:00.lighthouse.json,2022-09-06,0.48,0.84,0.67,0.96,0.4
airlinereporter-2022,AirlineReporter,airlinereporter-2022-09-07T05:09:23.144032-07:00.lighthouse.json,2022-09-07,0.49,0.84,0.67,0.96,0.4
airlinereporter-2022,AirlineReporter,airlinereporter-2022-09-07T15:57:12.962982-07:00.lighthouse.json,2022-09-07,0.38,0.84,0.67,0.96,0.4
airlinereporter-2022,AirlineReporter,airlinereporter-2022-09-08T04:00:06.266737-07:00.lighthouse.json,2022-09-08,0.49,0.84,0.67,0.96,0.4
airlinereporter-2022,AirlineReporter,airlinereporter-2022-09-08T16:53:58.795293-07:00.lighthouse.json,2022-09-08,0.49,0.84,0.67,0.96,0.4
airlinereporter-2022,AirlineReporter,airlinereporter-2022-09-09T04:02:30.061330-07:00.lighthouse.json,2022-09-09,0.49,0.84,0.67,0.96,0.4
airlinereporter-2022,AirlineReporter,airlinereporter-2022-09-09T16:01:30.386577-07:00.lighthouse.json,2022-09-09,0.52,0.84,0.67,0.96,0.4
airlinereporter-2022,AirlineReporter,airlinereporter-2022-09-10T03:51:37.767735-07:00.lighthouse.json,2022-09-10,0.48,0.84,0.67,0.96,0.4
airlinereporter-2022,AirlineReporter,airlinereporter-2022-09-10T16:04:25.455797-07:00.lighthouse.json,2022-09-10,0.52,0.84,0.67,0.96,0.4
airlinereporter-2022,AirlineReporter,airlinereporter-2022-09-11T03:52:35.600281-07:00.lighthouse.json,2022-09-11,0.47,0.84,0.67,0.96,0.4
aldiadallas-2022,AlDiaDallas,aldiadallas-2022-09-05T05:57:49.375646-05:00.lighthouse.json,2022-09-05,0.11,0.93,0.67,0.84,0.3
aldiadallas-2022,AlDiaDallas,aldiadallas-2022-09-05T17:58:15.547867-05:00.lighthouse.json,2022-09-05,0.11,0.93,0.67,0.91,0.3
aldiadallas-2022,AlDiaDallas,aldiadallas-2022-09-06T05:53:03.498461-05:00.lighthouse.json,2022-09-06,0.11,0.93,0.67,0.91,0.3
aldiadallas-2022,AlDiaDallas,aldiadallas-2022-09-06T18:03:27.491890-05:00.lighthouse.json,2022-09-06,0.11,0.94,0.67,0.91,0.3
aldiadallas-2022,AlDiaDallas,aldiadallas-2022-09-07T07:09:00.071516-05:00.lighthouse.json,2022-09-07,0.11,0.93,0.67,0.84,0.3
